image_id	register	image_filename	volume	folio_sort_key	folio_label	folio_norm	width_px	height_px	url_full	url_resized	resized_width_px	resized_height_px	manifest_url	canvas_id
11	JJ133	Paris_Archives_Nationales_JJ133_11.jpg	JJ133	11	1r	1r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0i068xbd57h/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0i068xbd57h/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226891
12	JJ133	Paris_Archives_Nationales_JJ133_12.jpg	JJ133	12	1v	1v	4047	4856	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8qmo4bt0s9v/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8qmo4bt0s9v/full/1200,/0/default.jpg	1200	1440	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226892
13	JJ133	Paris_Archives_Nationales_JJ133_13.jpg	JJ133	13	2r	2r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viet8611e02w/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viet8611e02w/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226893
14	JJ133	Paris_Archives_Nationales_JJ133_14.jpg	JJ133	14	2v	2v	4047	4856	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v195yki3s0bi/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v195yki3s0bi/full/1200,/0/default.jpg	1200	1440	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226894
15	JJ133	Paris_Archives_Nationales_JJ133_15.jpg	JJ133	15	3r	3r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0nytor3j9h/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0nytor3j9h/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226895
16	JJ133	Paris_Archives_Nationales_JJ133_16.jpg	JJ133	16	3v	3v	4010	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vchndj2emzfv/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vchndj2emzfv/full/1200,/0/default.jpg	1200	1445	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226896
17	JJ133	Paris_Archives_Nationales_JJ133_17.jpg	JJ133	17	4r	4r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4efni8ourau/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4efni8ourau/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226897
18	JJ133	Paris_Archives_Nationales_JJ133_18.jpg	JJ133	18	4v	4v	4010	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve9o20rma8ys/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve9o20rma8ys/full/1200,/0/default.jpg	1200	1445	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226898
19	JJ133	Paris_Archives_Nationales_JJ133_19.jpg	JJ133	19	5r	5r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwcbzrxy6s3k/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwcbzrxy6s3k/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226899
20	JJ133	Paris_Archives_Nationales_JJ133_20.jpg	JJ133	20	5v	5v	4010	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8r2hfx8qrnz/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8r2hfx8qrnz/full/1200,/0/default.jpg	1200	1445	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226900
21	JJ133	Paris_Archives_Nationales_JJ133_21.jpg	JJ133	21	6r	6r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfqz7cafb2co/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfqz7cafb2co/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226901
22	JJ133	Paris_Archives_Nationales_JJ133_22.jpg	JJ133	22	6v	6v	4010	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdbfbal4d6d4/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdbfbal4d6d4/full/1200,/0/default.jpg	1200	1445	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226902
23	JJ133	Paris_Archives_Nationales_JJ133_23.jpg	JJ133	23	7r	7r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9uj63ayr9dh/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9uj63ayr9dh/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226903
24	JJ133	Paris_Archives_Nationales_JJ133_24.jpg	JJ133	24	7v	7v	4010	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9luj05ldtzp/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9luj05ldtzp/full/1200,/0/default.jpg	1200	1445	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226904
25	JJ133	Paris_Archives_Nationales_JJ133_25.jpg	JJ133	25	8r	8r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9azufd1sibm/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9azufd1sibm/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226905
26	JJ133	Paris_Archives_Nationales_JJ133_26.jpg	JJ133	26	8v	8v	4010	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2hqcghltyue/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2hqcghltyue/full/1200,/0/default.jpg	1200	1445	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226906
27	JJ133	Paris_Archives_Nationales_JJ133_27.jpg	JJ133	27	9r	9r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtefyztsyj19/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtefyztsyj19/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226907
28	JJ133	Paris_Archives_Nationales_JJ133_28.jpg	JJ133	28	9v	9v	4019	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viwowyge93gr/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viwowyge93gr/full/1200,/0/default.jpg	1200	1442	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226908
29	JJ133	Paris_Archives_Nationales_JJ133_29.jpg	JJ133	29	10r	10r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vus7be1a9g3n/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vus7be1a9g3n/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226909
30	JJ133	Paris_Archives_Nationales_JJ133_30.jpg	JJ133	30	10v	10v	4019	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv2npul8wvrs/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv2npul8wvrs/full/1200,/0/default.jpg	1200	1442	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226910
31	JJ133	Paris_Archives_Nationales_JJ133_31.jpg	JJ133	31	11r	11r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjoq0204jryc/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjoq0204jryc/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226911
32	JJ133	Paris_Archives_Nationales_JJ133_32.jpg	JJ133	32	11v	11v	4019	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyarzl0fonbq/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyarzl0fonbq/full/1200,/0/default.jpg	1200	1442	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226912
33	JJ133	Paris_Archives_Nationales_JJ133_33.jpg	JJ133	33	12r	12r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb1lw9hs1acp/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb1lw9hs1acp/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226913
34	JJ133	Paris_Archives_Nationales_JJ133_34.jpg	JJ133	34	12v	12v	4019	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1cs1hbtgosq/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1cs1hbtgosq/full/1200,/0/default.jpg	1200	1442	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226914
35	JJ133	Paris_Archives_Nationales_JJ133_35.jpg	JJ133	35	13r	13r	4256	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfrbg704jrfk/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfrbg704jrfk/full/1200,/0/default.jpg	1200	1362	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226915
36	JJ133	Paris_Archives_Nationales_JJ133_36.jpg	JJ133	36	13v	13v	4019	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcbuu4w5gl6s/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcbuu4w5gl6s/full/1200,/0/default.jpg	1200	1442	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226916
37	JJ133	Paris_Archives_Nationales_JJ133_37.jpg	JJ133	37	14r	14r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve8aq2qeugum/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve8aq2qeugum/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226917
38	JJ133	Paris_Archives_Nationales_JJ133_38.jpg	JJ133	38	14v	14v	4019	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsausedjtyw5/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsausedjtyw5/full/1200,/0/default.jpg	1200	1442	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226918
39	JJ133	Paris_Archives_Nationales_JJ133_39.jpg	JJ133	39	15r	15r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtq9qwpc3iqb/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtq9qwpc3iqb/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226919
40	JJ133	Paris_Archives_Nationales_JJ133_40.jpg	JJ133	40	15v	15v	4019	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtgejv80pvs0/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtgejv80pvs0/full/1200,/0/default.jpg	1200	1442	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226920
41	JJ133	Paris_Archives_Nationales_JJ133_41.jpg	JJ133	41	16r	16r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vple34721dvr/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vple34721dvr/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226921
42	JJ133	Paris_Archives_Nationales_JJ133_42.jpg	JJ133	42	16v	16v	4001	4720	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmlocxrvo3o4/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmlocxrvo3o4/full/1200,/0/default.jpg	1200	1416	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226922
43	JJ133	Paris_Archives_Nationales_JJ133_43.jpg	JJ133	43	17r	17r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh70q7ql0qal/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh70q7ql0qal/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226923
44	JJ133	Paris_Archives_Nationales_JJ133_44.jpg	JJ133	44	17v	17v	4019	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4eqcgrpcjbx/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4eqcgrpcjbx/full/1200,/0/default.jpg	1200	1442	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226924
45	JJ133	Paris_Archives_Nationales_JJ133_45.jpg	JJ133	45	18r	18r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7ovyjk27pje/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7ovyjk27pje/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226925
46	JJ133	Paris_Archives_Nationales_JJ133_46.jpg	JJ133	46	18v	18v	4019	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9mfvn5689k/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9mfvn5689k/full/1200,/0/default.jpg	1200	1442	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226926
47	JJ133	Paris_Archives_Nationales_JJ133_47.jpg	JJ133	47	19r	19r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyl0qbd9magb/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyl0qbd9magb/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226927
48	JJ133	Paris_Archives_Nationales_JJ133_48.jpg	JJ133	48	19v	19v	4074	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6fuqh1f1g5b/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6fuqh1f1g5b/full/1200,/0/default.jpg	1200	1422	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226928
49	JJ133	Paris_Archives_Nationales_JJ133_49.jpg	JJ133	49	20r	20r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3k6qqdz0xxm/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3k6qqdz0xxm/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226929
50	JJ133	Paris_Archives_Nationales_JJ133_50.jpg	JJ133	50	20v	20v	4074	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vynxcxknevtt/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vynxcxknevtt/full/1200,/0/default.jpg	1200	1422	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226930
51	JJ133	Paris_Archives_Nationales_JJ133_51.jpg	JJ133	51	21r	21r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpkbr0c86ocq/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpkbr0c86ocq/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226931
52	JJ133	Paris_Archives_Nationales_JJ133_52.jpg	JJ133	52	21v	21v	4074	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv2h81h6z35n/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv2h81h6z35n/full/1200,/0/default.jpg	1200	1422	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226932
53	JJ133	Paris_Archives_Nationales_JJ133_53.jpg	JJ133	53	22r	22r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0hkl4ygys6i/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0hkl4ygys6i/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226933
54	JJ133	Paris_Archives_Nationales_JJ133_54.jpg	JJ133	54	22v	22v	4074	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xjh6p5ig0l/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xjh6p5ig0l/full/1200,/0/default.jpg	1200	1422	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226934
55	JJ133	Paris_Archives_Nationales_JJ133_55.jpg	JJ133	55	23r	23r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx9mffmik9j2/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx9mffmik9j2/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226935
56	JJ133	Paris_Archives_Nationales_JJ133_56.jpg	JJ133	56	23v	23v	4074	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt46sl4krnpp/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt46sl4krnpp/full/1200,/0/default.jpg	1200	1422	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226936
57	JJ133	Paris_Archives_Nationales_JJ133_57.jpg	JJ133	57	24r	24r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v76vxbddcybl/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v76vxbddcybl/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226937
58	JJ133	Paris_Archives_Nationales_JJ133_58.jpg	JJ133	58	24v	24v	4074	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlq079lgtnay/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlq079lgtnay/full/1200,/0/default.jpg	1200	1422	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226938
59	JJ133	Paris_Archives_Nationales_JJ133_59.jpg	JJ133	59	25r	25r	4274	4829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu3jyoamdztj/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu3jyoamdztj/full/1200,/0/default.jpg	1200	1356	https://api.irht.cnrs.fr/ark:/63955/fchimg0f2tf0/manifest.json	https://arca.irht.cnrs.fr/iiif/128435/canvas/canvas-4226939
