liaison_id	acte_id	act_number	register	folio_norm	image_id	image_order	zone_id	class_id	class_name	role	zone_order_in_image	zone_order_global	abs_x	abs_y	abs_w	abs_h	statut_zone	statut_structure
39	15169.0	24	JJ133	12v	34	1	45.0	0.0	AC	AC	34.0	1.0	4.0	34.0	4009.0	3338.0	valide	
40	15170.0	25	JJ133	12v	34	1	46.0	1.0	AI	AI	3365.0	1.0	19.0	3365.0	3997.0	1439.0	valide	valide_AI_AM_AF
41	15170.0	25	JJ133	12v	35	2	47.0	2.0	AF	AF	0.0	2.0	2.0	0.0	3878.0	4785.0	valide	valide_AI_AM_AF
42	15171.0	26	JJ133	13v	36	1	48.0	0.0	AC	AC	50.0	1.0	62.0	50.0	3949.0	4755.0	valide	
43	15172.0	27	JJ133	14r	37	1	49.0	0.0	AC	AC	42.0	1.0	2.0	42.0	3926.0	2764.0	valide	
44	15173.0	28	JJ133	14r	37	1	50.0	1.0	AI	AI	2805.0	1.0	4.0	2805.0	3926.0	1904.0	valide	valide_AI_AM_AF
45	15173.0	28	JJ133	14r	38	2	51.0	2.0	AF	AF	102.0	2.0	11.0	102.0	4002.0	4725.0	valide	valide_AI_AM_AF
46	15174.0	29	JJ133	15r	39	1	52.0	1.0	AI	AI	40.0	1.0	0.0	40.0	3844.0	4727.0	valide	valide_AI_AM_AF
47	15174.0	29	JJ133	15r	40	2	53.0	2.0	AF	AF	130.0	2.0	15.0	130.0	3995.0	2278.0	valide	valide_AI_AM_AF
48	15175.0	30	JJ133	15v	40	1	54.0	1.0	AI	AI	2389.0	1.0	74.0	2389.0	3936.0	2431.0	valide	valide_AI_AM_AF
49	15175.0	30	JJ133	15v	41	2	55.0	2.0	AF	AF	8.0	2.0	4.0	8.0	3822.0	4780.0	valide	valide_AI_AM_AF
50	15176.0	31	JJ133	17r	43	1	56.0	1.0	AI	AI	9.0	1.0	1.0	9.0	3753.0	4755.0	valide	valide_AI_AM_AF
51	15176.0	31	JJ133	17r	44	2	57.0	2.0	AF	AF	116.0	2.0	55.0	116.0	3956.0	1431.0	valide	valide_AI_AM_AF
52	15177.0	32	JJ133	17v	44	1	58.0	0.0	AC	AC	1540.0	1.0	0.0	1540.0	4012.0	3274.0	valide	
53	15178.0	33	JJ133	18r	45	1	59.0	0.0	AC	AC	18.0	1.0	3.0	18.0	3958.0	4769.0	valide	
54	15179.0	34	JJ133	18v	46	1	60.0	1.0	AI	AI	142.0	1.0	4.0	142.0	4008.0	4679.0	valide	valide_AI_AM_AF
55	15179.0	34	JJ133	18v	47	2	61.0	3.0	AM	AM	29.0	2.0	0.0	29.0	3821.0	4755.0	valide	valide_AI_AM_AF
56	15179.0	34	JJ133	18v	48	3	62.0	2.0	AF	AF	144.0	3.0	48.0	144.0	4022.0	3491.0	valide	valide_AI_AM_AF
57	15180.0	35	JJ133	19v	48	1	63.0	1.0	AI	AI	3637.0	1.0	4.0	3637.0	4060.0	1187.0	valide	valide_AI_AM_AF
58	15180.0	35	JJ133	19v	49	2	64.0	2.0	AF	AF	15.0	2.0	0.0	15.0	4271.0	3277.0	valide	valide_AI_AM_AF
59	15181.0	36	JJ133	20r	49	1	65.0	1.0	AI	AI	3288.0	1.0	13.0	3288.0	4189.0	1485.0	valide	valide_AI_AM_AF
60	15181.0	36	JJ133	20r	50	2	66.0	2.0	AF	AF	144.0	2.0	98.0	144.0	3973.0	1928.0	valide	valide_AI_AM_AF
61	15182.0	37	JJ133	20v	50	1	67.0	1.0	AI	AI	2070.0	1.0	70.0	2070.0	4000.0	2754.0	valide	valide_AI_AM_AF
62	15182.0	37	JJ133	20v	51	2	68.0	2.0	AF	AF	13.0	2.0	1.0	13.0	4256.0	1330.0	valide	valide_AI_AM_AF
63	15183.0	38	JJ133	21r	51	1	69.0	1.0	AI	AI	1336.0	1.0	3.0	1336.0	4074.0	3445.0	valide	valide_AI_AM_AF
64	15183.0	38	JJ133	21r	52	2	70.0	2.0	AF	AF	116.0	2.0	492.0	116.0	3578.0	3232.0	valide	valide_AI_AM_AF
65	15184.0	39	JJ133	21v	52	1	71.0	0.0	AC	AC	3345.0	1.0	484.0	3345.0	3586.0	488.0	valide	
66	15185.0	40	JJ133	21v	52	1	72.0	0.0	AC	AC	3839.0	1.0	470.0	3839.0	3600.0	983.0	valide	
67	15186.0	41	JJ133	22r	53	1	73.0	0.0	AC	AC	20.0	1.0	0.0	20.0	4112.0	1370.0	valide	
68	15187.0	42	JJ133	22r	53	1	74.0	0.0	AC	AC	1388.0	1.0	0.0	1388.0	3813.0	760.0	valide	
69	15188.0	43	JJ133	22r	53	1	75.0	1.0	AI	AI	2153.0	1.0	0.0	2153.0	3890.0	2563.0	valide	valide_AI_AM_AF
70	15188.0	43	JJ133	22r	54	2	76.0	2.0	AF	AF	149.0	2.0	118.0	149.0	3953.0	1220.0	valide	valide_AI_AM_AF
71	15189.0	44	JJ133	22v	54	1	77.0	0.0	AC	AC	1369.0	1.0	55.0	1369.0	4017.0	3445.0	valide	
72	15190.0	45	JJ133	23r	55	1	78.0	0.0	AC	AC	15.0	1.0	1.0	15.0	4222.0	2986.0	valide	
73	15191.0	46	JJ133	23r	55	1	79.0	1.0	AI	AI	2986.0	1.0	2.0	2986.0	4243.0	1734.0	valide	valide_AI_AM_AF
74	15191.0	46	JJ133	23r	56	2	80.0	2.0	AF	AF	93.0	2.0	27.0	93.0	4043.0	2700.0	valide	valide_AI_AM_AF
75	15192.0	47	JJ133	23v	56	1	81.0	1.0	AI	AI	2792.0	1.0	43.0	2792.0	4029.0	2025.0	valide	valide_AI_AM_AF
76	15192.0	47	JJ133	23v	57	2	82.0	2.0	AF	AF	5.0	2.0	3.0	5.0	4111.0	3134.0	valide	valide_AI_AM_AF
77	15193.0	48	JJ133	24r	57	1	83.0	1.0	AI	AI	3141.0	1.0	0.0	3141.0	4224.0	1567.0	valide	valide_AI_AM_AF
78	15193.0	48	JJ133	24r	58	2	84.0	2.0	AF	AF	23.0	2.0	90.0	23.0	3982.0	1314.0	valide	valide_AI_AM_AF
79	15194.0	49	JJ133	24v	58	1	85.0	0.0	AC	AC	1335.0	1.0	35.0	1335.0	4036.0	3480.0	valide	
80	15195.0	50	JJ133	25r	59	1	86.0	1.0	AI	AI	13.0	1.0	0.0	13.0	3880.0	4746.0	valide	valide_AI_AM_AF
81	15195.0	50	JJ133	25r	60	2	87.0	2.0	AF	AF	111.0	2.0	122.0	111.0	3950.0	1845.0	valide	valide_AI_AM_AF
82	15196.0	51	JJ133	25v	60	1	88.0	1.0	AI	AI	1956.0	1.0	112.0	1956.0	3959.0	2859.0	valide	valide_AI_AM_AF
83	15196.0	51	JJ133	25v	61	2	89.0	2.0	AF	AF	7.0	2.0	4.0	7.0	4204.0	1938.0	valide	valide_AI_AM_AF
84	15197.0	52	JJ133	26r	61	1	90.0	1.0	AI	AI	1940.0	1.0	0.0	1940.0	3941.0	2838.0	valide	valide_AI_AM_AF
85	15197.0	52	JJ133	26r	62	2	91.0	3.0	AM	AM	139.0	2.0	48.0	139.0	4025.0	4687.0	valide	valide_AI_AM_AF
86	15197.0	52	JJ133	26r	63	3	92.0	2.0	AF	AF	12.0	3.0	2.0	12.0	4205.0	2930.0	valide	valide_AI_AM_AF
87	15198.0	53	JJ133	27r	63	1	93.0	1.0	AI	AI	2932.0	1.0	0.0	2932.0	4232.0	1781.0	valide	valide_AI_AM_AF
88	15198.0	53	JJ133	27r	64	2	94.0	2.0	AF	AF	147.0	2.0	32.0	147.0	4037.0	3163.0	valide	valide_AI_AM_AF
89	15199.0	54	JJ133	27v	64	1	95.0	1.0	AI	AI	3313.0	1.0	20.0	3313.0	4053.0	1513.0	valide	valide_AI_AM_AF
90	15199.0	54	JJ133	27v	65	2	96.0	2.0	AF	AF	13.0	2.0	3.0	13.0	3987.0	4750.0	valide	valide_AI_AM_AF
91	15200.0	55	JJ133	28v	66	1	97.0	0.0	AC	AC	117.0	1.0	25.0	117.0	4047.0	4691.0	valide	
92	15201.0	56	JJ133	29r	67	1	98.0	0.0	AC	AC	14.0	1.0	4.0	14.0	3850.0	4769.0	valide	
93	15202.0	57	JJ133	29v	68	1	99.0	0.0	AC	AC	139.0	1.0	17.0	139.0	4054.0	4684.0	valide	
94	15203.0	58	JJ133	30r	69	1	100.0	0.0	AC	AC	15.0	1.0	3.0	15.0	4209.0	2875.0	valide	
95	15204.0	59	JJ133	30r	69	1	101.0	1.0	AI	AI	2875.0	1.0	3.0	2875.0	4236.0	1845.0	valide	valide_AI_AM_AF
96	15204.0	59	JJ133	30r	70	2	102.0	2.0	AF	AF	139.0	2.0	117.0	139.0	3955.0	1694.0	valide	valide_AI_AM_AF
97	15205.0	60	JJ133	30v	70	1	103.0	1.0	AI	AI	1829.0	1.0	88.0	1829.0	3983.0	2987.0	valide	valide_AI_AM_AF
98	15205.0	60	JJ133	30v	71	2	104.0	2.0	AF	AF	5.0	2.0	0.0	5.0	4260.0	1256.0	valide	valide_AI_AM_AF
99	15206.0	61	JJ133	31r	71	1	105.0	1.0	AI	AI	1266.0	1.0	1.0	1266.0	4005.0	3508.0	valide	valide_AI_AM_AF
100	15206.0	61	JJ133	31r	72	2	106.0	2.0	AF	AF	150.0	2.0	89.0	150.0	3983.0	1498.0	valide	valide_AI_AM_AF
101	15207.0	62	JJ133	31v	72	1	107.0	0.0	AC	AC	1635.0	1.0	3.0	1635.0	4068.0	3179.0	valide	
102	15208.0	63	JJ133	32r	73	1	108.0	0.0	AC	AC	16.0	1.0	1.0	16.0	3801.0	4759.0	valide	
103	15209.0	64	JJ133	32v	74	1	109.0	0.0	AC	AC	145.0	1.0	6.0	145.0	4067.0	4680.0	valide	
104	15210.0	65	JJ133	33r	75	1	110.0	0.0	AC	AC	18.0	1.0	3.0	18.0	4164.0	3294.0	valide	
105	15211.0	66	JJ133	33r	75	1	111.0	1.0	AI	AI	3306.0	1.0	4.0	3306.0	4161.0	1410.0	valide	valide_AI_AM_AF
106	15211.0	66	JJ133	33r	76	2	112.0	2.0	AF	AF	109.0	2.0	5.0	109.0	4068.0	2943.0	valide	valide_AI_AM_AF
107	15212.0	67	JJ133	33v	76	1	113.0	1.0	AI	AI	3037.0	1.0	2.0	3037.0	4065.0	1785.0	valide	valide_AI_AM_AF
108	15212.0	67	JJ133	33v	77	2	114.0	2.0	AF	AF	39.0	2.0	4.0	39.0	4081.0	2562.0	valide	valide_AI_AM_AF
109	15213.0	68	JJ133	34r	77	1	115.0	0.0	AC	AC	2586.0	1.0	0.0	2586.0	4096.0	2139.0	valide	
110	15214.0	69	JJ133	34v	78	1	116.0	1.0	AI	AI	109.0	1.0	27.0	109.0	4046.0	4715.0	valide	valide_AI_AM_AF
111	15214.0	69	JJ133	34v	79	2	117.0	2.0	AF	AF	42.0	2.0	2.0	42.0	4046.0	1926.0	valide	valide_AI_AM_AF
112	15215.0	70	JJ133	35r	79	1	118.0	1.0	AI	AI	1970.0	1.0	3.0	1970.0	3860.0	2781.0	valide	valide_AI_AM_AF
113	15215.0	70	JJ133	35r	80	2	119.0	2.0	AF	AF	143.0	2.0	27.0	143.0	4043.0	2177.0	valide	valide_AI_AM_AF
114	15216.0	71	JJ133	35v	80	1	120.0	1.0	AI	AI	2310.0	1.0	89.0	2310.0	3981.0	2511.0	valide	valide_AI_AM_AF
115	15216.0	71	JJ133	35v	81	2	121.0	2.0	AF	AF	38.0	2.0	2.0	38.0	4119.0	2407.0	valide	valide_AI_AM_AF
116	15217.0	72	JJ133	36r	81	1	122.0	1.0	AI	AI	2441.0	1.0	6.0	2441.0	4083.0	2386.0	valide	valide_AI_AM_AF
117	15217.0	72	JJ133	36r	82	2	123.0	2.0	AF	AF	144.0	2.0	9.0	144.0	4061.0	2634.0	valide	valide_AI_AM_AF
118	15218.0	73	JJ133	36v	82	1	124.0	1.0	AI	AI	2793.0	1.0	4.0	2793.0	4067.0	2028.0	valide	valide_AI_AM_AF
119	15218.0	73	JJ133	36v	83	2	125.0	3.0	AM	AM	82.0	2.0	0.0	82.0	3847.0	4695.0	valide	valide_AI_AM_AF
120	15218.0	73	JJ133	36v	84	3	126.0	2.0	AF	AF	146.0	3.0	54.0	146.0	4016.0	1333.0	valide	valide_AI_AM_AF
121	15219.0	74	JJ133	37v	84	1	127.0	1.0	AI	AI	1479.0	1.0	74.0	1479.0	3995.0	3334.0	valide	valide_AI_AM_AF
122	15219.0	74	JJ133	37v	85	2	128.0	3.0	AM	AM	69.0	2.0	1.0	69.0	3716.0	4693.0	valide	valide_AI_AM_AF
123	15219.0	74	JJ133	37v	86	3	129.0	2.0	AF	AF	135.0	3.0	10.0	135.0	4061.0	3106.0	valide	valide_AI_AM_AF
124	15220.0	75	JJ133	38v	86	1	130.0	1.0	AI	AI	3234.0	1.0	110.0	3234.0	3961.0	1570.0	valide	valide_AI_AM_AF
125	15220.0	75	JJ133	38v	87	2	131.0	2.0	AF	AF	19.0	2.0	0.0	19.0	4268.0	2365.0	valide	valide_AI_AM_AF
126	15221.0	76	JJ133	39r	87	1	132.0	1.0	AI	AI	2393.0	1.0	3.0	2393.0	3846.0	2318.0	valide	valide_AI_AM_AF
127	15221.0	76	JJ133	39r	88	2	133.0	2.0	AF	AF	142.0	2.0	14.0	142.0	4056.0	2990.0	valide	valide_AI_AM_AF
128	15222.0	77	JJ133	39v	88	1	134.0	1.0	AI	AI	3126.0	1.0	6.0	3126.0	4063.0	1683.0	valide	valide_AI_AM_AF
129	15222.0	77	JJ133	39v	89	2	135.0	2.0	AF	AF	18.0	2.0	2.0	18.0	3719.0	4753.0	valide	valide_AI_AM_AF
130	15223.0	78	JJ133	40v	90	1	136.0	0.0	AC	AC	138.0	1.0	11.0	138.0	4060.0	4683.0	valide	
131	15224.0	79	JJ133	41r	91	1	137.0	0.0	AC	AC	28.0	1.0	2.0	28.0	4036.0	2387.0	valide	
132	15225.0	80	JJ133	41r	91	1	138.0	1.0	AI	AI	2410.0	1.0	3.0	2410.0	4116.0	2309.0	valide	valide_AI_AM_AF
133	15225.0	80	JJ133	41r	92	2	139.0	2.0	AF	AF	84.0	2.0	9.0	84.0	4061.0	2252.0	valide	valide_AI_AM_AF
134	15226.0	81	JJ133	41v	92	1	140.0	1.0	AI	AI	2337.0	1.0	0.0	2337.0	4073.0	2484.0	valide	valide_AI_AM_AF
135	15226.0	81	JJ133	41v	93	2	141.0	2.0	AF	AF	19.0	2.0	5.0	19.0	4197.0	3116.0	valide	valide_AI_AM_AF
136	15227.0	82	JJ133	42r	93	1	142.0	1.0	AI	AI	3127.0	1.0	4.0	3127.0	4222.0	1592.0	valide	valide_AI_AM_AF
137	15227.0	82	JJ133	42r	94	2	143.0	2.0	AF	AF	94.0	2.0	2.0	94.0	4069.0	2589.0	valide	valide_AI_AM_AF
138	15228.0	83	JJ133	42v	94	1	144.0	1.0	AI	AI	2669.0	1.0	2.0	2669.0	4069.0	2147.0	valide	valide_AI_AM_AF
139	15228.0	83	JJ133	42v	95	2	145.0	3.0	AM	AM	30.0	2.0	1.0	30.0	4221.0	4748.0	valide	valide_AI_AM_AF
140	15228.0	83	JJ133	42v	96	3	146.0	3.0	AM	AM	99.0	3.0	0.0	99.0	4119.0	4730.0	valide	valide_AI_AM_AF
141	15228.0	83	JJ133	42v	97	4	147.0	3.0	AM	AM	24.0	4.0	7.0	24.0	3692.0	4763.0	valide	valide_AI_AM_AF
142	15228.0	83	JJ133	42v	98	5	148.0	3.0	AM	AM	36.0	5.0	0.0	36.0	4119.0	4792.0	valide	valide_AI_AM_AF
143	15228.0	83	JJ133	42v	99	6	149.0	3.0	AM	AM	14.0	6.0	5.0	14.0	3690.0	4775.0	valide	valide_AI_AM_AF
144	15228.0	83	JJ133	42v	100	7	150.0	2.0	AF	AF	64.0	7.0	0.0	64.0	4119.0	1262.0	valide	valide_AI_AM_AF
145	15229.0	84	JJ133	45v	100	1	151.0	0.0	AC	AC	1328.0	1.0	0.0	1328.0	4119.0	3501.0	valide	
146	15230.0	85	JJ133	46r	101	1	152.0	0.0	AC	AC	74.0	1.0	3.0	74.0	3940.0	4716.0	valide	
147	15231.0	86	JJ133	46v	102	1	153.0	1.0	AI	AI	131.0	1.0	1.0	131.0	4118.0	4698.0	valide	valide_AI_AM_AF
148	15231.0	86	JJ133	46v	103	2	154.0	2.0	AF	AF	35.0	2.0	3.0	35.0	3884.0	4754.0	valide	valide_AI_AM_AF
149	15232.0	87	JJ133	47v	104	1	155.0	0.0	AC	AC	53.0	1.0	1.0	53.0	4118.0	3253.0	valide	
150	15233.0	88	JJ133	47v	104	1	156.0	1.0	AI	AI	3295.0	1.0	0.0	3295.0	4119.0	1529.0	valide	valide_AI_AM_AF
151	15233.0	88	JJ133	47v	105	2	157.0	2.0	AF	AF	44.0	2.0	2.0	44.0	4253.0	2631.0	valide	valide_AI_AM_AF
152	15234.0	89	JJ133	48r	105	1	158.0	1.0	AI	AI	2680.0	1.0	0.0	2680.0	4225.0	2059.0	valide	valide_AI_AM_AF
153	15234.0	89	JJ133	48r	106	2	159.0	2.0	AF	AF	102.0	2.0	0.0	102.0	4119.0	4727.0	valide	valide_AI_AM_AF
154	15235.0	90	JJ133	49r	107	1	160.0	1.0	AI	AI	99.0	1.0	0.0	99.0	3869.0	4624.0	valide	valide_AI_AM_AF
155	15235.0	90	JJ133	49r	108	2	161.0	2.0	AF	AF	32.0	2.0	0.0	32.0	4119.0	1437.0	valide	valide_AI_AM_AF
156	15236.0	91	JJ133	49v	108	1	162.0	1.0	AI	AI	1456.0	1.0	0.0	1456.0	4119.0	3361.0	valide	valide_AI_AM_AF
157	15236.0	91	JJ133	49v	109	2	163.0	2.0	AF	AF	15.0	2.0	6.0	15.0	4237.0	1965.0	valide	valide_AI_AM_AF
158	15237.0	92	JJ133	50r	109	1	164.0	1.0	AI	AI	1989.0	1.0	3.0	1989.0	4170.0	2732.0	valide	valide_AI_AM_AF
159	15237.0	92	JJ133	50r	110	2	165.0	2.0	AF	AF	47.0	2.0	0.0	47.0	4119.0	2481.0	valide	valide_AI_AM_AF
160	15238.0	93	JJ133	50v	110	1	166.0	1.0	AI	AI	2527.0	1.0	0.0	2527.0	4119.0	2291.0	valide	valide_AI_AM_AF
161	15238.0	93	JJ133	50v	111	2	167.0	2.0	AF	AF	22.0	2.0	3.0	22.0	4191.0	2879.0	valide	valide_AI_AM_AF
162	15239.0	94	JJ133	51r	111	1	168.0	1.0	AI	AI	2892.0	1.0	4.0	2892.0	4209.0	1816.0	valide	valide_AI_AM_AF
163	15239.0	94	JJ133	51r	112	2	169.0	2.0	AF	AF	51.0	2.0	0.0	51.0	4119.0	2866.0	valide	valide_AI_AM_AF
164	15240.0	95	JJ133	51v	112	1	170.0	1.0	AI	AI	2906.0	1.0	0.0	2906.0	4119.0	1910.0	valide	valide_AI_AM_AF
165	15240.0	95	JJ133	51v	113	2	171.0	3.0	AM	AM	40.0	2.0	0.0	40.0	3857.0	4668.0	valide	valide_AI_AM_AF
166	15240.0	95	JJ133	51v	114	3	172.0	2.0	AF	AF	52.0	3.0	1.0	52.0	4118.0	1472.0	valide	valide_AI_AM_AF
167	15241.0	96	JJ133	52v	114	1	173.0	1.0	AI	AI	1529.0	1.0	0.0	1529.0	4119.0	3278.0	valide	valide_AI_AM_AF
168	15241.0	96	JJ133	52v	115	2	174.0	2.0	AF	AF	26.0	2.0	7.0	26.0	4233.0	2537.0	valide	valide_AI_AM_AF
169	15242.0	97	JJ133	53r	115	1	175.0	1.0	AI	AI	2560.0	1.0	2.0	2560.0	4230.0	2145.0	valide	valide_AI_AM_AF
170	15242.0	97	JJ133	53r	116	2	176.0	2.0	AF	AF	58.0	2.0	0.0	58.0	4119.0	3227.0	valide	valide_AI_AM_AF
171	15243.0	98	JJ133	53v	116	1	177.0	1.0	AI	AI	3273.0	1.0	0.0	3273.0	4119.0	1521.0	valide	valide_AI_AM_AF
172	15243.0	98	JJ133	53v	117	2	178.0	3.0	AM	AM	80.0	2.0	0.0	80.0	3883.0	4630.0	valide	valide_AI_AM_AF
173	15243.0	98	JJ133	53v	118	3	179.0	3.0	AM	AM	118.0	3.0	0.0	118.0	4156.0	4658.0	valide	valide_AI_AM_AF
174	15243.0	98	JJ133	53v	119	4	180.0	3.0	AM	AM	21.0	4.0	0.0	21.0	3901.0	4701.0	valide	valide_AI_AM_AF
175	15243.0	98	JJ133	53v	120	5	181.0	3.0	AM	AM	142.0	5.0	0.0	142.0	4155.0	4645.0	valide	valide_AI_AM_AF
176	15243.0	98	JJ133	53v	121	6	182.0	3.0	AM	AM	36.0	6.0	4.0	36.0	3842.0	4681.0	valide	valide_AI_AM_AF
177	15243.0	98	JJ133	53v	122	7	183.0	3.0	AM	AM	113.0	7.0	0.0	113.0	4155.0	4635.0	valide	valide_AI_AM_AF
178	15243.0	98	JJ133	53v	123	8	184.0	3.0	AM	AM	15.0	8.0	0.0	15.0	3895.0	4745.0	valide	valide_AI_AM_AF
179	15243.0	98	JJ133	53v	124	9	185.0	3.0	AM	AM	76.0	9.0	0.0	76.0	4155.0	4741.0	valide	valide_AI_AM_AF
180	15243.0	98	JJ133	53v	125	10	186.0	2.0	AF	AF	20.0	10.0	1.0	20.0	4095.0	4761.0	valide	valide_AI_AM_AF
181	15243.1	98bis	JJ133	56r	121	1											ancrage_sans_zone_initiale	
182	15244.0	99	JJ133	58v	126	1	187.0	0.0	AC	AC	35.0	1.0	0.0	35.0	4155.0	2976.0	valide	
183	15245.0	100	JJ133	58v	126	1	188.0	0.0	AC	AC	3007.0	1.0	0.0	3007.0	4156.0	681.0	valide	
184	15245.1	100bis	JJ133	58v	126	1	189.0	0.0	AC	AC	3683.0	1.0	0.0	3683.0	4156.0	1146.0	valide	
185	15245.2	100ter	JJ133	59r	127	1	190.0	0.0	AC	AC	9.0	1.0	7.0	9.0	4083.0	1507.0	valide	
186	15246.0	101	JJ133	59r	127	1	191.0	1.0	AI	AI	1510.0	1.0	0.0	1510.0	4024.0	3252.0	valide	valide_AI_AM_AF
