"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
11749,"1","2025-08-06T09:38:52.387135Z",9013,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ktygb55m16/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.43999999999999595,""y"":1.5699999999999992,""width"":99.56,""height"":97.46000000000001,""rectanglelabels"":[""Table""],""original_width"":4047.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
3739,"1","2025-07-22T09:47:28.527412Z",9014,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhcqvtyropkl/full/1200,/0/default.jpg","[{""x"":9.823467340779696e-15,""y"":3.940000000000013,""width"":99.96499999999988,""height"":50.79264573902469,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1377},{""x"":6.543743774032129e-31,""y"":54.73107785283609,""width"":99.99999999999989,""height"":5.509886002585547,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1377}]",43.542,"2025-07-22T09:47:41.956679Z"
11750,"1","2025-08-06T09:38:52.387135Z",9015,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsgyqha1pk6u/full/1200,/0/default.jpg","[{""rotation"":0,""x"":-0.004999999999999449,""y"":3.2750000000000004,""width"":84.61,""height"":92.97,""rectanglelabels"":[""AI""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11751,"1","2025-08-06T09:38:52.387135Z",9016,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpsvlng7h3pu/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":4.499999999999998,""width"":99.98,""height"":52.82,""rectanglelabels"":[""AF""],""original_width"":4265.0,""original_height"":4893.0},{""rotation"":0,""x"":0.0,""y"":57.39000000000001,""width"":100.0,""height"":42.38,""rectanglelabels"":[""AI""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11752,"1","2025-08-06T09:38:52.387135Z",9017,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vukotcdiwyad/full/1200,/0/default.jpg","[{""rotation"":0,""x"":-0.004999999999999449,""y"":1.2250000000000039,""width"":96.97,""height"":61.01,""rectanglelabels"":[""AF""],""original_width"":4574.0,""original_height"":4875.0},{""rotation"":0,""x"":-0.004999999999999449,""y"":62.035000000000004,""width"":99.53,""height"":34.33,""rectanglelabels"":[""AI""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11753,"1","2025-08-06T09:38:52.387135Z",9018,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx0u82ks9ei2/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":3.8350000000000053,""width"":99.98,""height"":95.89,""rectanglelabels"":[""AM""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11754,"1","2025-08-06T09:38:52.387135Z",9019,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v93pqb6t11ol/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.045000000000000595,""y"":2.090000000000003,""width"":84.11,""height"":95.19999999999999,""rectanglelabels"":[""AM""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11755,"1","2025-08-06T09:38:52.387135Z",9020,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqhy3zu2a7zb/full/1200,/0/default.jpg","[{""rotation"":0,""x"":-0.004999999999999449,""y"":25.539999999999996,""width"":99.92999999999999,""height"":73.98,""rectanglelabels"":[""AC""],""original_width"":4265.0,""original_height"":4893.0},{""rotation"":0,""x"":0.3550000000000053,""y"":4.375,""width"":99.63,""height"":21.19,""rectanglelabels"":[""AF""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11756,"1","2025-08-06T09:38:52.387135Z",9021,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v27dmzn1ipbl/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.004999999999999449,""y"":4.049999999999998,""width"":85.55,""height"":94.39999999999999,""rectanglelabels"":[""AC""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11757,"1","2025-08-06T09:38:52.387135Z",9022,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve1xlvynkkd1/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":4.855000000000004,""width"":100.0,""height"":94.83,""rectanglelabels"":[""AC""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11758,"1","2025-08-06T09:38:52.387135Z",9023,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vig1cjckinnp/full/1200,/0/default.jpg","[{""rotation"":0,""x"":-0.004999999999999449,""y"":3.795000000000004,""width"":97.50999999999999,""height"":66.27,""rectanglelabels"":[""AC""],""original_width"":4574.0,""original_height"":4875.0},{""rotation"":0,""x"":0.035000000000001696,""y"":69.60000000000001,""width"":87.09,""height"":27.68,""rectanglelabels"":[""AI""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11759,"1","2025-08-06T09:38:52.387135Z",9024,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvo4x2u4h3y8/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.040000000000001146,""y"":0.2950000000000008,""width"":95.1,""height"":97.77,""rectanglelabels"":[""Table""],""original_width"":4501.0,""original_height"":4856.0}]","","2025-08-06T09:38:52.387135Z"
11760,"1","2025-08-06T09:38:52.387135Z",9025,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v19ppb7entso/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.004999999999999449,""y"":4.314999999999997,""width"":99.97,""height"":60.75000000000001,""rectanglelabels"":[""AF""],""original_width"":4265.0,""original_height"":4893.0},{""rotation"":0,""x"":0.0,""y"":64.945,""width"":99.96000000000001,""height"":33.85,""rectanglelabels"":[""AI""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
3740,"1","2025-07-22T09:48:53.664562Z",9026,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrekp149e6sv/full/1200,/0/default.jpg","[{""x"":0,""y"":49.545,""width"":85.3,""height"":47.89,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1279},{""x"":0.004999999999999457,""y"":4.24,""width"":85.62753012048194,""height"":45.6,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1279}]",12.188,"2025-07-22T09:48:53.664562Z"
11761,"1","2025-08-06T09:38:52.387135Z",9027,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v75ekpw8cm9m/full/1200,/0/default.jpg","[{""rotation"":0,""x"":-0.004999999999999449,""y"":4.4700000000000015,""width"":99.92999999999999,""height"":56.24,""rectanglelabels"":[""AF""],""original_width"":4265.0,""original_height"":4893.0},{""rotation"":0,""x"":-0.004999999999999449,""y"":60.57,""width"":99.99,""height"":38.34,""rectanglelabels"":[""AI""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11762,"1","2025-08-06T09:38:52.387135Z",9028,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcyykdle6a5k/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":61.260000000000005,""width"":86.32,""height"":36.16,""rectanglelabels"":[""AI""],""original_width"":4574.0,""original_height"":4875.0},{""rotation"":0,""x"":0.0,""y"":3.190000000000004,""width"":96.22,""height"":58.4,""rectanglelabels"":[""AF""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11763,"1","2025-08-06T09:38:52.387135Z",9029,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuvmy504xwc2/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":4.73,""width"":100.0,""height"":94.78,""rectanglelabels"":[""AF""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11764,"1","2025-08-06T09:38:52.387135Z",9030,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbxr754uer7d/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.014999999999998348,""y"":3.890000000000002,""width"":90.13,""height"":47.620000000000005,""rectanglelabels"":[""AC""],""original_width"":4574.0,""original_height"":4875.0},{""rotation"":0,""x"":0.0,""y"":51.4,""width"":88.52,""height"":46.06,""rectanglelabels"":[""AI""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11765,"1","2025-08-06T09:38:52.387135Z",9031,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqrrb5xlaig6/full/1200,/0/default.jpg","[{""rotation"":0,""x"":-0.004999999999999449,""y"":4.445000000000005,""width"":99.97,""height"":95.47,""rectanglelabels"":[""AM""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11766,"1","2025-08-06T09:38:52.387135Z",9032,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4fb5j82wadt/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":2.4699999999999998,""width"":98.4,""height"":25.840000000000003,""rectanglelabels"":[""AF""],""original_width"":4574.0,""original_height"":4875.0},{""rotation"":0,""x"":0.004999999999999449,""y"":28.1,""width"":85.45,""height"":70.96000000000001,""rectanglelabels"":[""AI""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11767,"1","2025-08-06T09:38:52.387135Z",9033,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2lz7fdzmrpe/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":3.9049999999999976,""width"":99.96000000000001,""height"":45.35,""rectanglelabels"":[""AF""],""original_width"":4265.0,""original_height"":4893.0},{""rotation"":0,""x"":0.0,""y"":61.78,""width"":100.0,""height"":36.480000000000004,""rectanglelabels"":[""AI""],""original_width"":4265.0,""original_height"":4893.0},{""rotation"":0,""x"":0.0,""y"":49.135000000000005,""width"":100.0,""height"":12.93,""rectanglelabels"":[""AC""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11768,"1","2025-08-06T09:38:52.387135Z",9034,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj1jgnuz304i/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":2.5149999999999952,""width"":84.36,""height"":95.63000000000001,""rectanglelabels"":[""AM""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11769,"1","2025-08-06T09:38:52.387135Z",9035,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v58e3a6x6e2q/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.30999999999999917,""y"":1.1400000000000021,""width"":99.64,""height"":97.6,""rectanglelabels"":[""Table""],""original_width"":4047.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11770,"1","2025-08-06T09:38:52.387135Z",9036,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc92kbzuotx9/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.004999999999999449,""y"":41.824999999999996,""width"":99.97,""height"":56.330000000000005,""rectanglelabels"":[""AC""],""original_width"":4265.0,""original_height"":4893.0},{""rotation"":0,""x"":0.0,""y"":4.08,""width"":99.96000000000001,""height"":37.84,""rectanglelabels"":[""AF""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11771,"1","2025-08-06T09:38:52.387135Z",9037,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs4p63cytqhu/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":58.684999999999995,""width"":99.82,""height"":38.690000000000005,""rectanglelabels"":[""AI""],""original_width"":4574.0,""original_height"":4875.0},{""rotation"":0,""x"":-0.004999999999999449,""y"":2.9100000000000015,""width"":90.73,""height"":55.74,""rectanglelabels"":[""AC""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
3741,"1","2025-07-22T09:50:35.583227Z",9038,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vayi5xl614ia/full/1200,/0/default.jpg","[{""x"":-0.004999999999999449,""y"":3.8999999999999977,""width"":99.99,""height"":53.54,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1377},{""x"":0,""y"":57.284999999999975,""width"":99.94499999999998,""height"":5.586385542168696,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1377}]",5.926,"2025-07-22T09:50:35.583227Z"
11772,"1","2025-08-06T09:38:52.387135Z",9039,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v73m7yb0vlt0/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":3.150000000000003,""width"":84.84,""height"":95.66,""rectanglelabels"":[""AC""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11773,"1","2025-08-06T09:38:52.387135Z",9040,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbz4nxxefspd/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":59.35499999999999,""width"":99.96000000000001,""height"":39.65,""rectanglelabels"":[""AI""],""original_width"":4265.0,""original_height"":4893.0},{""rotation"":0,""x"":-0.004999999999999449,""y"":3.005000000000002,""width"":99.99,""height"":56.47,""rectanglelabels"":[""AC""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11774,"1","2025-08-06T09:38:52.387135Z",9041,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vavaw2b1lm9o/full/1200,/0/default.jpg","[{""rotation"":0,""x"":-0.004999999999999449,""y"":41.449999999999996,""width"":84.99,""height"":55.26,""rectanglelabels"":[""AI""],""original_width"":4574.0,""original_height"":4875.0},{""rotation"":0,""x"":0.0,""y"":3.2799999999999994,""width"":85.39999999999999,""height"":38.24,""rectanglelabels"":[""AF""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11775,"1","2025-08-06T09:38:52.387135Z",9042,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9gnkgi6aih9/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":38.279999999999994,""width"":99.98,""height"":61.6,""rectanglelabels"":[""AI""],""original_width"":4265.0,""original_height"":4893.0},{""rotation"":0,""x"":0.0,""y"":2.4400000000000004,""width"":100.0,""height"":35.839999999999996,""rectanglelabels"":[""AF""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11776,"1","2025-08-06T09:38:52.387135Z",9043,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn57lkmd9zo5/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.004999999999999449,""y"":1.2300000000000004,""width"":98.77,""height"":26.419999999999998,""rectanglelabels"":[""AF""],""original_width"":4574.0,""original_height"":4875.0},{""rotation"":0,""x"":0.035000000000001696,""y"":65.14,""width"":88.55,""height"":31.380000000000003,""rectanglelabels"":[""AI""],""original_width"":4574.0,""original_height"":4875.0},{""rotation"":0,""x"":0.004999999999999449,""y"":27.58,""width"":85.87,""height"":37.6,""rectanglelabels"":[""AC""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
11777,"1","2025-08-06T09:38:52.387135Z",9044,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9l8lmt8vihb/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.0,""y"":2.1300000000000043,""width"":99.96000000000001,""height"":59.3,""rectanglelabels"":[""AF""],""original_width"":4265.0,""original_height"":4893.0},{""rotation"":0,""x"":0.034999999999996145,""y"":61.3,""width"":99.97,""height"":37.96,""rectanglelabels"":[""AI""],""original_width"":4265.0,""original_height"":4893.0}]","","2025-08-06T09:38:52.387135Z"
11778,"1","2025-08-06T09:38:52.387135Z",9045,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v52sn926qcuw/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.07499999999999729,""y"":59.095,""width"":87.29,""height"":37.63,""rectanglelabels"":[""AI""],""original_width"":4574.0,""original_height"":4875.0},{""rotation"":0,""x"":-0.004999999999999449,""y"":1.0649999999999993,""width"":97.55,""height"":58.39,""rectanglelabels"":[""AF""],""original_width"":4574.0,""original_height"":4875.0}]","","2025-08-06T09:38:52.387135Z"
