"annotation_id","annotator","created_at","id","image","image_path","label","lead_time","ordre","registre","updated_at"
12094,"1","2026-06-01T09:47:39.822990Z",12094,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ktygb55m16/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ktygb55m16/full/full/0/default.jpg","[{""x"":0.43999999999999595,""y"":1.5699999999999992,""width"":99.56,""height"":97.46000000000001,""rotation"":0,""rectanglelabels"":[""Table""],""original_width"":4047,""original_height"":4893}]","",12,"JJ119","2026-06-01T09:47:39.822990Z"
12095,"1","2026-06-01T09:47:39.822990Z",12095,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvo4x2u4h3y8/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvo4x2u4h3y8/full/full/0/default.jpg","[{""x"":0.040000000000001146,""y"":0.2950000000000008,""width"":95.1,""height"":97.77,""rotation"":0,""rectanglelabels"":[""Table""],""original_width"":4501,""original_height"":4856}]","",13,"JJ119","2026-06-01T09:47:39.822990Z"
12096,"1","2026-06-01T09:47:39.822990Z",12096,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v58e3a6x6e2q/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v58e3a6x6e2q/full/full/0/default.jpg","[{""x"":0.30999999999999917,""y"":1.1400000000000021,""width"":99.64,""height"":97.6,""rotation"":0,""rectanglelabels"":[""Table""],""original_width"":4047,""original_height"":4893}]","",14,"JJ119","2026-06-01T09:47:39.822990Z"
12097,"1","2026-06-01T09:47:39.822990Z",12097,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v807j6c57i1w/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v807j6c57i1w/full/full/0/default.jpg","[{""x"":0.0,""y"":1.26,""width"":89.4,""height"":96.52,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4501,""original_height"":4856}]","",15,"JJ119","2026-06-01T09:47:39.822990Z"
12098,"1","2026-06-01T09:47:39.822990Z",12098,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmyzh2gl1oqa/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmyzh2gl1oqa/full/full/0/default.jpg","[{""x"":8.699999999999996,""y"":1.9000000000000017,""width"":91.3,""height"":96.61999999999999,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4156,""original_height"":4893}]","",16,"JJ119","2026-06-01T09:47:39.822990Z"
12099,"1","2026-06-01T09:47:39.822990Z",12099,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3tk9rqothwt/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3tk9rqothwt/full/full/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.8000000000000007,""width"":92.55,""height"":97.6,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4465,""original_height"":4856}]","",17,"JJ119","2026-06-01T09:47:39.822990Z"
12100,"1","2026-06-01T09:47:39.822990Z",12100,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vofz0l7im45l/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vofz0l7im45l/full/full/0/default.jpg","[{""x"":8.504999999999995,""y"":4.0999999999999925,""width"":91.49000000000001,""height"":95.12,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4156,""original_height"":4893}]","",18,"JJ119","2026-06-01T09:47:39.822990Z"
12101,"1","2026-06-01T09:47:39.823990Z",12101,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4nok8p9y0cs/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4nok8p9y0cs/full/full/0/default.jpg","[{""x"":0.004999999999999449,""y"":2.3399999999999976,""width"":92.93,""height"":96.34,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4465,""original_height"":4856}]","",19,"JJ119","2026-06-01T09:47:39.823990Z"
12102,"1","2026-06-01T09:47:39.823990Z",12102,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkmjaadr76gm/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkmjaadr76gm/full/full/0/default.jpg","[{""x"":8.725,""y"":4.035,""width"":91.27,""height"":95.35,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4156,""original_height"":4893}]","",20,"JJ119","2026-06-01T09:47:39.823990Z"
12103,"1","2026-06-01T09:47:39.823990Z",12103,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6g8ezuj5gns/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6g8ezuj5gns/full/full/0/default.jpg","[{""x"":0.0,""y"":2.374999999999999,""width"":91.8,""height"":96.83,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4465,""original_height"":4856}]","",21,"JJ119","2026-06-01T09:47:39.823990Z"
12104,"1","2026-06-01T09:47:39.823990Z",12104,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v470uhzuuseg/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v470uhzuuseg/full/full/0/default.jpg","[{""x"":8.899999999999997,""y"":4.244999999999999,""width"":91.10000000000001,""height"":95.53,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4156,""original_height"":4893}]","",22,"JJ119","2026-06-01T09:47:39.823990Z"
12105,"1","2026-06-01T09:47:39.823990Z",12105,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbprohyvxl2e/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbprohyvxl2e/full/full/0/default.jpg","[{""x"":-0.004999999999999449,""y"":2.080000000000004,""width"":89.31,""height"":95.98,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4465,""original_height"":4856}]","",23,"JJ119","2026-06-01T09:47:39.823990Z"
12106,"1","2026-06-01T09:47:39.823990Z",12106,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vthdo0j4nb8v/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vthdo0j4nb8v/full/full/0/default.jpg","[{""x"":8.914999999999996,""y"":38.95,""width"":91.09,""height"":60.56,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4156,""original_height"":4893},{""x"":8.144999999999996,""y"":4.270000000000001,""width"":91.85,""height"":34.8,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4156,""original_height"":4893}]","",24,"JJ119","2026-06-01T09:47:39.823990Z"
12107,"1","2026-06-01T09:47:39.823990Z",12107,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc2cbx63bnf1/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc2cbx63bnf1/full/full/0/default.jpg","[{""x"":0.004999999999999449,""y"":22.234999999999992,""width"":89.23,""height"":76.17,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4465,""original_height"":4856},{""x"":0.0,""y"":0.4400000000000001,""width"":100.0,""height"":21.78,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4465,""original_height"":4856}]","",25,"JJ119","2026-06-01T09:47:39.823990Z"
12108,"1","2026-06-01T09:47:39.823990Z",12108,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve4id0gy2usj/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve4id0gy2usj/full/full/0/default.jpg","[{""x"":7.180000000000003,""y"":3.9250000000000007,""width"":92.82000000000001,""height"":28.13,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4156,""original_height"":4893},{""x"":8.81,""y"":31.699999999999996,""width"":91.18,""height"":66.3,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4156,""original_height"":4893}]","",26,"JJ119","2026-06-01T09:47:39.823990Z"
12109,"1","2026-06-01T09:47:39.823990Z",12109,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8hjrl73u2fx/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8hjrl73u2fx/full/full/0/default.jpg","[{""x"":0.004999999999999453,""y"":1.004999999999999,""width"":88.86319277108434,""height"":46.929999999999986,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4465,""original_height"":4856},{""x"":0.004999999999999449,""y"":47.75,""width"":89.07000000000001,""height"":32.1,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4465,""original_height"":4856},{""x"":0,""y"":79.82000000000001,""width"":88.60090361445783,""height"":16.75999999999999,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4465,""original_height"":4856}]","",27,"JJ119","2026-06-01T09:47:39.823990Z"
12110,"1","2026-06-01T09:47:39.823990Z",12110,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/verukv67b7mf/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/verukv67b7mf/full/full/0/default.jpg","[{""x"":8.939999999999998,""y"":3.0950000000000033,""width"":91.06,""height"":95.73,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4156,""original_height"":4893}]","",28,"JJ119","2026-06-01T09:47:39.823990Z"
12111,"1","2026-06-01T09:47:39.823990Z",12111,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqzg7yi2r2a8/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqzg7yi2r2a8/full/full/0/default.jpg","[{""x"":0.0,""y"":70.78500000000001,""width"":100.0,""height"":25.869999999999997,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4465,""original_height"":4856},{""x"":-0.004999999999999449,""y"":0.8250000000000035,""width"":96.49,""height"":70.11,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4465,""original_height"":4856}]","",29,"JJ119","2026-06-01T09:47:39.823990Z"
12112,"1","2026-06-01T09:47:39.823990Z",12112,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm2ut6pvlm9d/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm2ut6pvlm9d/full/full/0/default.jpg","[{""x"":8.884999999999998,""y"":43.52,""width"":91.11,""height"":54.08,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4156,""original_height"":4893},{""x"":8.32,""y"":3.7250000000000005,""width"":91.67999999999999,""height"":39.87,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4156,""original_height"":4893}]","",30,"JJ119","2026-06-01T09:47:39.823990Z"
12113,"1","2026-06-01T09:47:39.823990Z",12113,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu9o2kwo0mo/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu9o2kwo0mo/full/full/0/default.jpg","[{""x"":0,""y"":0.9550000000000001,""width"":95.6403012048193,""height"":46.08999999999997,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4465,""original_height"":4856},{""x"":0,""y"":46.84,""width"":95.44,""height"":50,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4465,""original_height"":4856}]","",31,"JJ119","2026-06-01T09:47:39.823990Z"
12114,"1","2026-06-01T09:47:39.823990Z",12114,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgtnzwe16mo9/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgtnzwe16mo9/full/full/0/default.jpg","[{""x"":5.8999999999999995,""y"":4.340000000000005,""width"":94.1,""height"":53.98,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4156,""original_height"":4893},{""x"":9.759999999999996,""y"":58.30499999999999,""width"":90.24,""height"":39.290000000000006,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4156,""original_height"":4893}]","",32,"JJ119","2026-06-01T09:47:39.823990Z"
12115,"1","2026-06-01T09:47:39.823990Z",12115,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhhf6c1tmfbh/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhhf6c1tmfbh/full/full/0/default.jpg","[{""x"":0,""y"":3.114638554216868,""width"":86.12246987951805,""height"":50.96036144578308,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4465,""original_height"":4856},{""x"":0,""y"":53.96000000000001,""width"":86.04259036144578,""height"":42.69999999999999,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4465,""original_height"":4856}]","",33,"JJ119","2026-06-01T09:47:39.823990Z"
12116,"1","2026-06-01T09:47:39.823990Z",12116,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vozj8v88ixpc/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vozj8v88ixpc/full/full/0/default.jpg","[{""x"":8.304999999999996,""y"":1.100000000000001,""width"":91.69,""height"":51.94,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4156,""original_height"":4893},{""x"":9.065000000000001,""y"":53.044999999999995,""width"":90.93,""height"":44.37,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4156,""original_height"":4893}]","",34,"JJ119","2026-06-01T09:47:39.823990Z"
12117,"1","2026-06-01T09:47:39.823990Z",12117,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vko8ypeldo2v/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vko8ypeldo2v/full/full/0/default.jpg","[{""x"":-0.004999999999999449,""y"":0.37000000000000366,""width"":90.99000000000001,""height"":96.3,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4465,""original_height"":4856}]","",35,"JJ119","2026-06-01T09:47:39.823990Z"
12118,"1","2026-06-01T09:47:39.823990Z",12118,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v49852vldc9d/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v49852vldc9d/full/full/0/default.jpg","[{""x"":7.939999999999997,""y"":2.24,""width"":92.06,""height"":46.02,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4156,""original_height"":4893},{""x"":8.840000000000003,""y"":48.245,""width"":91.16,""height"":49.27,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4156,""original_height"":4893}]","",36,"JJ119","2026-06-01T09:47:39.823990Z"
12119,"1","2026-06-01T09:47:39.823990Z",12119,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwh85qq2f2m3/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwh85qq2f2m3/full/full/0/default.jpg","[{""x"":0.0050000000000049805,""y"":3.2006024096385546,""width"":85.13451807228915,""height"":51.04939759036141,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4465,""original_height"":4856},{""x"":0,""y"":53.969999999999985,""width"":85.21837349397592,""height"":41.293734939759055,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4465,""original_height"":4856}]","",37,"JJ119","2026-06-01T09:47:39.823990Z"
12120,"1","2026-06-01T09:47:39.823990Z",12120,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaktp67e92ij/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaktp67e92ij/full/full/0/default.jpg","[{""x"":8.385000000000003,""y"":24.295,""width"":91.61,""height"":50.39,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4156,""original_height"":4893},{""x"":3.7199999999999953,""y"":1.469999999999999,""width"":96.28,""height"":22.98,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4156,""original_height"":4893},{""x"":8.944999999999997,""y"":74.535,""width"":91.05,""height"":22.73,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4156,""original_height"":4893}]","",38,"JJ119","2026-06-01T09:47:39.823990Z"
12121,"1","2026-06-01T09:47:39.825025Z",12121,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbol69ziidf0/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbol69ziidf0/full/full/0/default.jpg","[{""x"":0.0,""y"":0.6099999999999994,""width"":100.0,""height"":47.32,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4465,""original_height"":4856},{""x"":-0.004999999999999449,""y"":47.665,""width"":99.72999999999999,""height"":49.11,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4465,""original_height"":4856}]","",39,"JJ119","2026-06-01T09:47:39.825025Z"
12122,"1","2026-06-01T09:47:39.825025Z",12122,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlkqcn6e9apu/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlkqcn6e9apu/full/full/0/default.jpg","[{""x"":8.674999999999999,""y"":80.325,""width"":91.33,""height"":16.950000000000003,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4156,""original_height"":4893},{""x"":8.694999999999997,""y"":32.96,""width"":91.31,""height"":47.42,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4156,""original_height"":4893},{""x"":8.95843373493976,""y"":0.7699999999999979,""width"":91.04156626506017,""height"":32.13999999999997,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4156,""original_height"":4893}]","",40,"JJ119","2026-06-01T09:47:39.825025Z"
12123,"1","2026-06-01T09:47:39.825025Z",12123,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3f0btaebtp0/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3f0btaebtp0/full/full/0/default.jpg","[{""x"":0,""y"":3.241566265060236,""width"":85.06325301204818,""height"":65.30843373493975,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4465,""original_height"":4856},{""x"":0.004999999999999453,""y"":68.54999999999988,""width"":85.3263253012048,""height"":26.894216867469982,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4465,""original_height"":4856}]","",41,"JJ119","2026-06-01T09:47:39.825025Z"
12124,"1","2026-06-01T09:47:39.825025Z",12124,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfv9fessutee/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfv9fessutee/full/full/0/default.jpg","[{""x"":1.0749999999999982,""y"":1.9799999999999984,""width"":98.85000000000001,""height"":61.4,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4101,""original_height"":4893},{""x"":0.42499999999999205,""y"":63.285000000000004,""width"":99.45,""height"":34.03,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4101,""original_height"":4893}]","",42,"JJ119","2026-06-01T09:47:39.825025Z"
12125,"1","2026-06-01T09:47:39.825025Z",12125,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjq1q5b0u539/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjq1q5b0u539/full/full/0/default.jpg","[{""x"":0.0,""y"":55.60000000000001,""width"":95.38,""height"":41.14,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4519,""original_height"":4856},{""x"":-0.004999999999999449,""y"":0.7599999999999996,""width"":87.92999999999999,""height"":54.900000000000006,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4519,""original_height"":4856}]","",43,"JJ119","2026-06-01T09:47:39.825025Z"
12126,"1","2026-06-01T09:47:39.825025Z",12126,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6f2gteaiepe/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6f2gteaiepe/full/full/0/default.jpg","[{""x"":0.7000000000000006,""y"":47.81999999999999,""width"":99.24,""height"":49.62,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4101,""original_height"":4893},{""x"":1.31,""y"":1.5899999999999999,""width"":98.6,""height"":46.36,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4101,""original_height"":4893}]","",44,"JJ119","2026-06-01T09:47:39.825025Z"
12127,"1","2026-06-01T09:47:39.825025Z",12127,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo4thwnab2u1/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo4thwnab2u1/full/full/0/default.jpg","[{""x"":0.0,""y"":0.385000000000002,""width"":97.44,""height"":35.55,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4519,""original_height"":4856},{""x"":-0.004999999999999449,""y"":35.94,""width"":86.71,""height"":60.980000000000004,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4519,""original_height"":4856}]","",45,"JJ119","2026-06-01T09:47:39.825025Z"
12128,"1","2026-06-01T09:47:39.825025Z",12128,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3k6fk0koar4/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3k6fk0koar4/full/full/0/default.jpg","[{""x"":10.307891566265063,""y"":3.6899999999999986,""width"":89.55710843373487,""height"":18.139999999999993,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4138,""original_height"":4893},{""x"":9.785,""y"":22.054999999999996,""width"":90.09,""height"":76.71,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4138,""original_height"":4893}]","",46,"JJ119","2026-06-01T09:47:39.825025Z"
12129,"1","2026-06-01T09:47:39.825025Z",12129,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd8xsig67uvc/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd8xsig67uvc/full/full/0/default.jpg","[{""x"":0.0,""y"":0.8299999999999974,""width"":89.88000000000001,""height"":96.36,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4519,""original_height"":4856}]","",47,"JJ119","2026-06-01T09:47:39.825025Z"
12130,"1","2026-06-01T09:47:39.825025Z",12130,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/voc9bnkdhlh2/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/voc9bnkdhlh2/full/full/0/default.jpg","[{""x"":9.645000000000003,""y"":58.519999999999996,""width"":90.11,""height"":38.9,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4138,""original_height"":4893},{""x"":0.15999999999999348,""y"":3.7050000000000027,""width"":99.78,""height"":54.75,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4138,""original_height"":4893}]","",48,"JJ119","2026-06-01T09:47:39.825025Z"
