"annotation_id","annotator","created_at","folio_label","folio_sort_key","id","image","image_path","label","lead_time","register","updated_at","volume"
3961,"1","2026-06-19T11:22:47.301358Z","3r","11",3961,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8g0blnrb5yt/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_11.jpg","[{""x"":0.535,""y"":71.3,""width"":97.87,""height"":27.04,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1205},{""x"":0.525,""y"":25.44,""width"":90.65,""height"":45.84,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1205},{""x"":1.635,""y"":0.04,""width"":97.79,""height"":25.38,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1205}]","","JJ180","2026-06-19T11:22:47.301358Z","JJ180"
3962,"1","2026-06-19T11:22:47.302690Z","3v","12",3962,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vktqfduenc9i/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_12.jpg","[{""x"":0.1,""y"":0.25,""width"":99.78,""height"":34.58,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1256},{""x"":0.94,""y"":80.205,""width"":98.92,""height"":18.07,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1256},{""x"":0.46,""y"":34.8,""width"":99.42,""height"":45.4,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1256}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3963,"1","2026-06-19T11:22:47.302690Z","4r","13",3963,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwifjw7t2j1i/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_13.jpg","[{""x"":0.395,""y"":0.0,""width"":95.59,""height"":99.84,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1205}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3964,"1","2026-06-19T11:22:47.302690Z","4v","14",3964,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkc374ed28xv/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_14.jpg","[{""x"":0.005,""y"":0.39,""width"":99.93,""height"":98.6,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1256}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3965,"1","2026-06-19T11:22:47.302690Z","5r","15",3965,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyd9trw50f2j/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_15.jpg","[{""x"":0.18,""y"":0.04,""width"":99.66,""height"":24.36,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1214},{""x"":0.005,""y"":24.34,""width"":99.79,""height"":74.2,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1214}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3966,"1","2026-06-19T11:22:47.302690Z","5v","16",3966,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vulf1ehlf05s/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_16.jpg","[{""x"":1.425,""y"":61.06,""width"":98.47,""height"":36.26,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1238},{""x"":0.005,""y"":0.215,""width"":99.97,""height"":60.85,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1238}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3967,"1","2026-06-19T11:22:47.302690Z","6r","17",3967,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4dwiqzrouq1/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_17.jpg","[{""x"":0.0,""y"":73.925,""width"":99.86,""height"":23.01,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1214},{""x"":-0.005,""y"":0.18,""width"":99.73,""height"":74.0,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1214}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3968,"1","2026-06-19T11:22:47.302690Z","6v","18",3968,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4kt1qugsdad/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_18.jpg","[{""x"":11.155,""y"":0.165,""width"":88.75,""height"":98.15,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1238}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3969,"1","2026-06-19T11:22:47.302690Z","7r","19",3969,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vscray7b3zfg/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_19.jpg","[{""x"":0.315,""y"":0.28,""width"":99.43,""height"":14.82,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1214},{""x"":0.0,""y"":15.025,""width"":94.28,""height"":83.91,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1214}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3970,"1","2026-06-19T11:22:47.302690Z","7v","20",3970,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvy7upvpgxu1/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_20.jpg","[{""x"":0.0,""y"":0.245,""width"":99.9,""height"":26.91,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1238},{""x"":11.165,""y"":27.155,""width"":88.75,""height"":70.71,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1238}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3971,"1","2026-06-19T11:22:47.302690Z","8r","21",3971,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqvrkbjxmxqz/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_21.jpg","[{""x"":0.115,""y"":16.025,""width"":97.51,""height"":47.31,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1214},{""x"":-0.005,""y"":63.31,""width"":99.87,""height"":33.48,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1214},{""x"":0.29,""y"":0.9,""width"":99.42,""height"":15.18,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1214}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3972,"1","2026-06-19T11:22:47.302690Z","8v","22",3972,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo1xwc1vrirp/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_22.jpg","[{""x"":2.005,""y"":33.17,""width"":97.89,""height"":65.7,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1256},{""x"":0.355,""y"":0.365,""width"":99.53,""height"":32.77,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1256}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3973,"1","2026-06-19T11:22:47.302690Z","9r","23",3973,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vplflbwi5x90/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_23.jpg","[{""x"":0.225,""y"":0.005,""width"":99.63,""height"":97.91,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1210}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3974,"1","2026-06-19T11:22:47.302690Z","9v","24",3974,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/votc8rz5hyuj/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_24.jpg","[{""x"":6.08,""y"":0.075,""width"":93.82,""height"":98.71,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1256}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3975,"1","2026-06-19T11:22:47.302690Z","10r","25",3975,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvqvwlnfcc4y/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_25.jpg","[{""x"":0.755,""y"":0.0,""width"":96.07,""height"":98.3,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1210}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3976,"1","2026-06-19T11:22:47.302690Z","10v","26",3976,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vspao8flhgab/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_26.jpg","[{""x"":0.535,""y"":76.51,""width"":99.37,""height"":21.42,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1256},{""x"":2.215,""y"":40.65,""width"":97.65,""height"":36.12,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1256},{""x"":0.075,""y"":0.1,""width"":99.85,""height"":40.46,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1256}]","","JJ180","2026-06-19T11:22:47.302690Z","JJ180"
3977,"1","2026-06-19T11:22:47.302690Z","11r","27",3977,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vti2sokri3n8/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_27.jpg","[{""x"":0.505,""y"":0.085,""width"":99.17,""height"":29.83,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1210},{""x"":0.375,""y"":29.89,""width"":96.85,""height"":52.06,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1210},{""x"":0.0,""y"":81.665,""width"":98.96,""height"":14.45,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1210}]","","JJ180","2026-06-19T11:22:47.308387Z","JJ180"
3978,"1","2026-06-19T11:22:47.308387Z","11v","28",3978,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vykumz6y35rt/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_28.jpg","[{""x"":5.045,""y"":0.065,""width"":94.95,""height"":97.61,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.308387Z","JJ180"
3979,"1","2026-06-19T11:22:47.308387Z","12r","29",3979,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vff2v1jcbu6t/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_29.jpg","[{""x"":0.225,""y"":60.295,""width"":99.55,""height"":36.99,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1224},{""x"":0.095,""y"":0.105,""width"":96.95,""height"":60.25,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.308387Z","JJ180"
3980,"1","2026-06-19T11:22:47.308387Z","12v","30",3980,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxyhhq0kd8jx/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_30.jpg","[{""x"":0.665,""y"":0.075,""width"":99.25,""height"":39.25,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1249},{""x"":2.655,""y"":39.29,""width"":97.31,""height"":57.78,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.308387Z","JJ180"
3981,"1","2026-06-19T11:22:47.308387Z","13r","31",3981,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v25w940fvtub/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_31.jpg","[{""x"":0.09,""y"":0.125,""width"":99.76,""height"":38.53,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1224},{""x"":0.13,""y"":38.56,""width"":99.3,""height"":59.42,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.308387Z","JJ180"
3982,"1","2026-06-19T11:22:47.309899Z","13v","32",3982,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwqcf3na9h77/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_32.jpg","[{""x"":4.615,""y"":0.155,""width"":95.39,""height"":98.53,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3983,"1","2026-06-19T11:22:47.309899Z","14r","33",3983,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzoxz9b8t8bz/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_33.jpg","[{""x"":0.13,""y"":49.61,""width"":99.7,""height"":47.34,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1224},{""x"":0.05,""y"":0.175,""width"":99.9,""height"":49.61,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3984,"1","2026-06-19T11:22:47.309899Z","14v","34",3984,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4k350zzvavl/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_34.jpg","[{""x"":0.585,""y"":0.175,""width"":99.37,""height"":42.15,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1249},{""x"":0.83,""y"":42.31,""width"":99.16,""height"":54.9,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3985,"1","2026-06-19T11:22:47.309899Z","15r","35",3985,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnboalxrt5ri/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_35.jpg","[{""x"":0.035,""y"":19.87,""width"":99.97,""height"":78.26,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1224},{""x"":0.325,""y"":0.0,""width"":99.63,""height"":19.9,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3986,"1","2026-06-19T11:22:47.309899Z","15v","36",3986,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3qseylm9kru/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_36.jpg","[{""x"":2.56,""y"":56.01,""width"":97.4,""height"":41.3,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1249},{""x"":0.015,""y"":0.29,""width"":99.97,""height"":55.84,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3987,"1","2026-06-19T11:22:47.309899Z","16r","37",3987,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowunvpyqbl1/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_37.jpg","[{""x"":0.445,""y"":0.03,""width"":99.45,""height"":37.0,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1224},{""x"":0.135,""y"":36.925,""width"":99.85,""height"":62.07,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3988,"1","2026-06-19T11:22:47.309899Z","16v","38",3988,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzvnxng3fz65/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_38.jpg","[{""x"":0.305,""y"":0.055,""width"":99.63,""height"":32.69,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1249},{""x"":6.76,""y"":32.35,""width"":93.22,""height"":66.0,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3989,"1","2026-06-19T11:22:47.309899Z","17r","39",3989,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrl4c8exz8lw/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_39.jpg","[{""x"":0.145,""y"":19.31,""width"":95.65,""height"":37.1,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1224},{""x"":0.84,""y"":0.0,""width"":99.12,""height"":19.32,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1224},{""x"":0.4,""y"":56.39,""width"":99.5,""height"":40.84,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3990,"1","2026-06-19T11:22:47.309899Z","17v","40",3990,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v38rt7i4sk4o/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_40.jpg","[{""x"":1.4,""y"":78.0,""width"":98.5,""height"":19.34,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1249},{""x"":0.66,""y"":0.15,""width"":99.3,""height"":77.78,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3991,"1","2026-06-19T11:22:47.309899Z","18r","41",3991,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v82cp5rocxgy/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_41.jpg","[{""x"":0.035,""y"":65.745,""width"":99.95,""height"":30.99,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1224},{""x"":0.145,""y"":0.085,""width"":99.83,""height"":65.51,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3992,"1","2026-06-19T11:22:47.309899Z","18v","42",3992,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1s6gq5pb2sk/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_42.jpg","[{""x"":0.89,""y"":0.12,""width"":99.04,""height"":70.24,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1249},{""x"":0.67,""y"":70.165,""width"":99.28,""height"":27.77,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3993,"1","2026-06-19T11:22:47.309899Z","19r","43",3993,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vumrcqkxv85x/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_43.jpg","[{""x"":0.145,""y"":0.06,""width"":99.85,""height"":67.94,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1224},{""x"":0.15,""y"":67.6,""width"":99.8,""height"":29.06,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3994,"1","2026-06-19T11:22:47.309899Z","19v","44",3994,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkv3cjg9zebs/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_44.jpg","[{""x"":0.635,""y"":0.01,""width"":99.35,""height"":98.88,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3995,"1","2026-06-19T11:22:47.309899Z","20r","45",3995,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkrjqgus9fmv/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_45.jpg","[{""x"":0.015,""y"":24.585,""width"":99.95,""height"":73.95,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1224},{""x"":0.22,""y"":0.055,""width"":99.78,""height"":24.79,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3996,"1","2026-06-19T11:22:47.309899Z","20v","46",3996,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6zlrxhz3fky/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_46.jpg","[{""x"":0.505,""y"":0.155,""width"":99.41,""height"":23.11,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1249},{""x"":0.42,""y"":73.38,""width"":99.52,""height"":23.22,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1249},{""x"":1.82,""y"":23.225,""width"":98.14,""height"":50.41,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.309899Z","JJ180"
3997,"1","2026-06-19T11:22:47.315452Z","21r","47",3997,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjxiz6ieiay9/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_47.jpg","[{""x"":0.28,""y"":0.085,""width"":99.64,""height"":98.39,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.315452Z","JJ180"
3998,"1","2026-06-19T11:22:47.344594Z","21v","48",3998,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtppohy34ua4/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_48.jpg","[{""x"":1.075,""y"":0.145,""width"":98.93,""height"":62.81,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1249},{""x"":0.565,""y"":61.995,""width"":99.39,""height"":34.81,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1249}]","","JJ180","2026-06-19T11:22:47.344594Z","JJ180"
3999,"1","2026-06-19T11:22:47.344594Z","22r","49",3999,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg11x14dl3wj/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ180_49.jpg","[{""x"":0.06,""y"":0.005,""width"":99.88,""height"":98.59,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1224}]","","JJ180","2026-06-19T11:22:47.344594Z","JJ180"
