"annotation_id","annotator","created_at","folio_label","folio_sort_key","id","image","image_path","label","lead_time","register","updated_at","volume"
23815,"1","2026-06-19T11:26:12.012656Z","1","11",23815,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6am7wc8t8zw/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_11.jpg","[{""x"":0.08,""y"":65.56,""width"":99.92,""height"":32.52,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1374},{""x"":0.105,""y"":0.345,""width"":97.69,""height"":65.31,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1374}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23816,"1","2026-06-19T11:26:12.012656Z","2","12",23816,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v67gl59rxwv1/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_12.jpg","[{""x"":1.395,""y"":61.41,""width"":98.49,""height"":36.9,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1445},{""x"":1.64,""y"":0.235,""width"":98.26,""height"":61.23,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1445}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23817,"1","2026-06-19T11:26:12.012656Z","3","13",23817,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxnhag1ttv04/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_13.jpg","[{""x"":0.12,""y"":0.325,""width"":99.5,""height"":98.65,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1374}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23818,"1","2026-06-19T11:26:12.012656Z","4","14",23818,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh81ugu3fram/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_14.jpg","[{""x"":1.775,""y"":26.925,""width"":98.17,""height"":72.37,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1445},{""x"":1.875,""y"":0.605,""width"":97.99,""height"":26.43,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1445}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23819,"1","2026-06-19T11:26:12.012656Z","5","15",23819,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8vrhnpdirb6/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_15.jpg","[{""x"":0.0,""y"":1.23,""width"":99.86,""height"":97.98,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1374}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23820,"1","2026-06-19T11:26:12.012656Z","6","16",23820,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8ln9fg4fkmn/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_16.jpg","[{""x"":2.175,""y"":0.43,""width"":97.73,""height"":99,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1445}]",3.596,"JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23821,"1","2026-06-19T11:26:12.012656Z","7","17",23821,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlh4gkj7u6gq/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_17.jpg","[{""x"":0.14,""y"":65.47,""width"":99.76,""height"":32.86,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1374},{""x"":0.04,""y"":0.38,""width"":99.86,""height"":65.34,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1374}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23822,"1","2026-06-19T11:26:12.012656Z","8","18",23822,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxdnbvem2m7/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_18.jpg","[{""x"":0.925,""y"":0.69,""width"":98.97,""height"":98.88,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1445}]",9.564,"JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23823,"1","2026-06-19T11:26:12.012656Z","9","19",23823,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpwm612qoqc5/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_19.jpg","[{""x"":0.16,""y"":62.74,""width"":99.68,""height"":35.42,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1374},{""x"":0.04,""y"":0.605,""width"":99.7,""height"":62.29,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1374}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23824,"1","2026-06-19T11:26:12.012656Z","10","20",23824,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vutpd1jkhahf/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_20.jpg","[{""x"":0.32,""y"":40.93,""width"":99.56,""height"":56.8,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1447},{""x"":0.07,""y"":0.375,""width"":99.8,""height"":40.37,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1447}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23825,"1","2026-06-19T11:26:12.012656Z","11","21",23825,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn4qjjcm5kb2/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_21.jpg","[{""x"":0.0,""y"":0.62,""width"":100.0,""height"":75.5,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1374},{""x"":0.125,""y"":75.32,""width"":99.61,""height"":6.28,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1374},{""x"":0.08,""y"":81.605,""width"":99.72,""height"":16.55,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1374}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23826,"1","2026-06-19T11:26:12.012656Z","12","22",23826,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7i399r0lxuf/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_22.jpg","[{""x"":0.8,""y"":2.69,""width"":99.12,""height"":96.44,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1447}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23827,"1","2026-06-19T11:26:12.012656Z","13","23",23827,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm8h6szgae3f/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_23.jpg","[{""x"":0.11,""y"":1.01,""width"":99.54,""height"":97.68,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1374}]",3.935,"JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23828,"1","2026-06-19T11:26:12.012656Z","14","24",23828,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4nyh942l693/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_24.jpg","[{""x"":-0.005,""y"":52.11,""width"":99.91,""height"":45.62,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1447},{""x"":1.29,""y"":0.68,""width"":98.54,""height"":51.52,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1447}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23829,"1","2026-06-19T11:26:12.012656Z","15","25",23829,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vajc2jyzedmn/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_25.jpg","[{""x"":0.11,""y"":52.585,""width"":99.36,""height"":45.55,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1374},{""x"":0.11,""y"":0.76,""width"":99.74,""height"":51.84,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1374}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23830,"1","2026-06-19T11:26:12.012656Z","16","26",23830,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vusfu9q8d5d0/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_26.jpg","[{""x"":0.115,""y"":0.59,""width"":99.73,""height"":98.34,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1447}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23831,"1","2026-06-19T11:26:12.012656Z","17","27",23831,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4v99xvg7yqr/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_27.jpg","[{""x"":0.02,""y"":70.455,""width"":99.98,""height"":27.71,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1367},{""x"":0.08,""y"":0.93,""width"":99.92,""height"":70.1,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1367}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23832,"1","2026-06-19T11:26:12.012656Z","18","28",23832,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vata8tpmfch7/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_28.jpg","[{""x"":0.21,""y"":0.41,""width"":99.62,""height"":59.66,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1447},{""x"":0.18,""y"":60.05,""width"":99.7,""height"":38.08,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1447}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23833,"1","2026-06-19T11:26:12.012656Z","19","29",23833,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsbhikuoxuts/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_29.jpg","[{""x"":0.095,""y"":0.54,""width"":99.73,""height"":98.1,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1367}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23834,"1","2026-06-19T11:26:12.012656Z","20","30",23834,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v42qzixy9p82/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_30.jpg","[{""x"":0.0,""y"":59.355,""width"":99.82,""height"":38.49,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1447},{""x"":0.28,""y"":0.445,""width"":99.52,""height"":59.23,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1447}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23835,"1","2026-06-19T11:26:12.012656Z","21","31",23835,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzhvp4b1litx/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_31.jpg","[{""x"":0.11,""y"":42.805,""width"":99.6,""height"":55.51,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1367},{""x"":0.115,""y"":0.425,""width"":99.85,""height"":42.37,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1367}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23836,"1","2026-06-19T11:26:12.012656Z","22","32",23836,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0chu0ept7uv/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_32.jpg","[{""x"":1.94,""y"":69.115,""width"":97.9,""height"":28.91,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1447},{""x"":0.52,""y"":0.415,""width"":99.36,""height"":68.47,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1447}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23837,"1","2026-06-19T11:26:12.012656Z","23","33",23837,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyuewsnl1qlj/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_33.jpg","[{""x"":0.015,""y"":1.945,""width"":99.89,""height"":52.97,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1367},{""x"":0.11,""y"":54.865,""width"":99.7,""height"":43.37,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1367}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23838,"1","2026-06-19T11:26:12.012656Z","24","34",23838,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmanxb9g57gh/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_34.jpg","[{""x"":5.245,""y"":26.275,""width"":94.63,""height"":73.19,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1447},{""x"":0.365,""y"":0.575,""width"":99.49,""height"":25.79,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1447}]","","JJ140","2026-06-19T11:26:12.012656Z","JJ140"
23839,"1","2026-06-19T11:26:12.021390Z","25","35",23839,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vobi30bbu79o/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_35.jpg","[{""x"":0.06,""y"":1.385,""width"":99.12,""height"":63.99,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1367},{""x"":0.095,""y"":64.945,""width"":99.77,""height"":33.23,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1367}]","","JJ140","2026-06-19T11:26:12.021390Z","JJ140"
23840,"1","2026-06-19T11:26:12.021390Z","26","36",23840,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm5g9qi0b1ml/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_36.jpg","[{""x"":0.375,""y"":50.59,""width"":99.49,""height"":47.52,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1447},{""x"":1.33,""y"":2.04,""width"":98.48,""height"":48.5,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1447}]","","JJ140","2026-06-19T11:26:12.021390Z","JJ140"
23841,"1","2026-06-19T11:26:12.021957Z","27","37",23841,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vokxy035hlts/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_37.jpg","[{""x"":0.1,""y"":2.555,""width"":99.06,""height"":96.09,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1367}]","","JJ140","2026-06-19T11:26:12.021957Z","JJ140"
23842,"1","2026-06-19T11:26:12.021957Z","28","38",23842,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3xsf8nmib8n/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_38.jpg","[{""x"":0.62,""y"":0.995,""width"":99.38,""height"":98.59,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1434}]","","JJ140","2026-06-19T11:26:12.021957Z","JJ140"
23843,"1","2026-06-19T11:26:12.022544Z","29","39",23843,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsidaipb5b0p/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_39.jpg","[{""x"":0.07999999999999999,""y"":22.006194396065055,""width"":99.3999999999999,""height"":76.62880560393496,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1367},{""x"":4.67706013363029,""y"":9.188915300684444,""width"":68.15144766146993,""height"":11.926039007271301,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1367}]",16.665,"JJ140","2026-06-25T14:01:35.706293Z","JJ140"
23844,"1","2026-06-19T11:26:12.022544Z","30","40",23844,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9yqc37xxz1u/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_40.jpg","[{""x"":1.845,""y"":0.94,""width"":98.15,""height"":42.46,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1434},{""x"":0.34,""y"":43.245,""width"":99.66,""height"":56.51,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1434}]","","JJ140","2026-06-19T11:26:12.022544Z","JJ140"
23845,"1","2026-06-19T11:26:12.022544Z","31","41",23845,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsg3f2lrb8jt/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_41.jpg","[{""x"":0.045,""y"":51.765,""width"":96.77,""height"":45.53,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1369},{""x"":0.135,""y"":1.02,""width"":98.85,""height"":50.82,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1369}]","","JJ140","2026-06-19T11:26:12.022544Z","JJ140"
23846,"1","2026-06-19T11:26:12.022544Z","32","42",23846,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmtcc5hn57x3/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_42.jpg","[{""x"":0.485,""y"":2.57,""width"":99.51,""height"":97.18,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1434}]","","JJ140","2026-06-19T11:26:12.022544Z","JJ140"
23847,"1","2026-06-19T11:26:12.022544Z","33","43",23847,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx9657358yyp/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_43.jpg","[{""x"":0.02,""y"":2.925,""width"":91.14,""height"":95.19,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1369}]","","JJ140","2026-06-19T11:26:12.022544Z","JJ140"
23848,"1","2026-06-19T11:26:12.022544Z","34","44",23848,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1drn53woxji/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_44.jpg","[{""x"":0.42,""y"":2.44,""width"":99.58,""height"":97.24,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1434}]","","JJ140","2026-06-19T11:26:12.022544Z","JJ140"
23849,"1","2026-06-19T11:26:12.022544Z","35","45",23849,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vavnsjszgvxq/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_45.jpg","[{""x"":0.085,""y"":2.18,""width"":89.01,""height"":96.24,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1369}]","","JJ140","2026-06-19T11:26:12.022544Z","JJ140"
23850,"1","2026-06-19T11:26:12.022544Z","36","46",23850,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v22y58746w6k/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_46.jpg","[{""x"":0.42,""y"":0.76,""width"":99.58,""height"":98.88,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1434}]","","JJ140","2026-06-19T11:26:12.022544Z","JJ140"
23851,"1","2026-06-19T11:26:12.022544Z","37","47",23851,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/votprqdp9vz4/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_47.jpg","[{""x"":0.005,""y"":2.735,""width"":98.69,""height"":95.11,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1357}]","","JJ140","2026-06-19T11:26:12.022544Z","JJ140"
23852,"1","2026-06-19T11:26:12.061167Z","38","48",23852,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/virnaq46ou8q/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_48.jpg","[{""x"":0.555,""y"":2.49,""width"":99.45,""height"":97.36,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1434}]","","JJ140","2026-06-19T11:26:12.061167Z","JJ140"
23853,"1","2026-06-19T11:26:12.061167Z","39","49",23853,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtez0i5wppki/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_49.jpg","[{""x"":0.0,""y"":2.44,""width"":93.28,""height"":46.26,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1357},{""x"":0.005,""y"":48.825,""width"":98.61,""height"":48.61,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1357}]","","JJ140","2026-06-19T11:26:12.061167Z","JJ140"
23854,"1","2026-06-19T11:26:12.061167Z","40","50",23854,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vec9s1in1n6s/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_50.jpg","[{""x"":0.655,""y"":0.47,""width"":99.35,""height"":99.22,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ140","2026-06-19T11:26:12.061167Z","JJ140"
23855,"1","2026-06-19T11:26:12.061167Z","41","51",23855,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbhjfn7avy39/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_51.jpg","[{""x"":0.025,""y"":1.53,""width"":98.67,""height"":35.76,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1357},{""x"":0.11,""y"":37.325,""width"":99.32,""height"":60.41,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1357}]","","JJ140","2026-06-19T11:26:12.061167Z","JJ140"
23856,"1","2026-06-19T11:26:12.061167Z","42","52",23856,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx3s30hsl07y/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_52.jpg","[{""x"":0.005,""y"":2.26,""width"":99.87,""height"":97.52,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1405}]","","JJ140","2026-06-19T11:26:12.061167Z","JJ140"
23857,"1","2026-06-19T11:26:12.061167Z","43","53",23857,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9z0rm1estq9/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_53.jpg","[{""x"":0.0,""y"":2.87,""width"":90.88,""height"":94.92,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1357}]","","JJ140","2026-06-19T11:26:12.061167Z","JJ140"
23858,"1","2026-06-19T11:26:12.061167Z","44","54",23858,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd5xkfsjj2hn/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_54.jpg","[{""x"":0.065,""y"":1.74,""width"":99.79,""height"":98.04,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1405}]","","JJ140","2026-06-19T11:26:12.061167Z","JJ140"
23859,"1","2026-06-19T11:26:12.061167Z","45","55",23859,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvkncc8dj7ni/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ140_55.jpg","[{""x"":0.0,""y"":75.395,""width"":98.92,""height"":22.01,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1357},{""x"":0.005,""y"":0.825,""width"":99.59,""height"":75.13,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1357}]","","JJ140","2026-06-19T11:26:12.061167Z","JJ140"
