"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
6665,"1","2025-08-05T09:28:41.583639Z",1558,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqc6e3fyyqed/full/1200,/0/default.jpg","[{""x"":0.38000000000000256,""y"":33.815000000000005,""width"":99.62,""height"":35.53,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1731},{""x"":0.05499999999999394,""y"":0.5549999999999999,""width"":99.95,""height"":33.35,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1731},{""x"":0.14500000000000068,""y"":68.52000000000001,""width"":99.85000000000001,""height"":30.740000000000002,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1731}]",4.188,"2025-08-05T09:28:41.583639Z"
1562,"1","2025-07-04T12:30:34.182872Z",1559,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzfpgckran3v/full/1200,/0/default.jpg","[{""x"":0,""y"":84.775,""width"":99.44,""height"":12.97,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1668},{""x"":-0.0050000000000050004,""y"":1.9600000000000006,""width"":99.75,""height"":37,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1668},{""x"":0,""y"":38.795,""width"":99.22,""height"":46.35,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1668}]",29.096,"2025-07-04T12:30:34.182872Z"
6666,"1","2025-08-05T09:28:48.879554Z",1560,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk5swk6986xq/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":1.250000000000001,""width"":99.87,""height"":97.06,""rotation"":0,""rectanglelabels"":[""Table""],""original_width"":1200,""original_height"":1794}]",0.943,"2025-08-05T09:28:48.879554Z"
5773,"1","2025-07-29T09:29:03.855482Z",1561,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/voacem6huh86/full/1200,/0/default.jpg","[{""x"":7.404999999999995,""y"":0.05000000000000006,""width"":92.32999999999996,""height"":44.61759036144578,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1717},{""x"":4.715000000000003,""y"":44.749939759036145,""width"":94.78999999999999,""height"":52.55506024096385,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1717}]",35.105000000000004,"2025-07-29T09:29:03.855482Z"
6667,"1","2025-08-05T09:28:59.547911Z",1562,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/voma3l9t0nsg/full/1200,/0/default.jpg","[{""x"":0,""y"":25.744999999999997,""width"":99.78,""height"":72.19,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1668},{""x"":0.004999999999999449,""y"":1.2499999999999998,""width"":99.57000000000001,""height"":24.52,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1668}]",9.43,"2025-08-05T09:28:59.547911Z"
3658,"1","2025-07-17T12:15:50.968916Z",1563,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc9sx13l4z9f/full/1200,/0/default.jpg","[{""x"":4.425000000000001,""y"":46.445,""width"":92.99,""height"":51.01,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1717},{""x"":4.805000000000003,""y"":2.5749999999999993,""width"":94.19,""height"":45.17,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1717}]",16.326999999999998,"2025-07-17T12:15:50.968916Z"
6668,"1","2025-08-05T09:29:12.161462Z",1564,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbo2i6w0e3o1/full/1200,/0/default.jpg","[{""x"":0,""y"":59.435,""width"":100,""height"":40.31,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1691},{""x"":0,""y"":0,""width"":99.92,""height"":59.98,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1691}]",6.993,"2025-08-05T09:29:12.161462Z"
6669,"1","2025-08-05T09:29:21.620861Z",1565,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vernnlnae3nn/full/1200,/0/default.jpg","[{""x"":0.039999999999995595,""y"":20.764999999999993,""width"":99.96000000000001,""height"":77.29,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1731},{""x"":0.004999999999999449,""y"":0,""width"":99.97,""height"":21.060000000000002,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1731}]",8.382,"2025-08-05T09:29:21.620861Z"
6670,"1","2025-08-05T09:29:28.967569Z",1566,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwkp05uzf9b4/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":24.409999999999997,""width"":99.99,""height"":51.1,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1678},{""x"":0,""y"":2.694999999999999,""width"":100,""height"":21.89,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1678},{""x"":0,""y"":74.5,""width"":100,""height"":23.380000000000003,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1678}]",6.128,"2025-08-05T09:29:28.967569Z"
6671,"1","2025-08-05T09:29:34.685444Z",1567,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcta9upciqr9/full/1200,/0/default.jpg","[{""x"":0.16000000000000458,""y"":65.895,""width"":99.83999999999999,""height"":32.81,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1731},{""x"":0.48499999999999654,""y"":31.28,""width"":99.51,""height"":34.9,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1731},{""x"":0.20000000000000018,""y"":2.4150000000000005,""width"":99.8,""height"":29.330000000000002,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1731}]",4.728,"2025-08-05T09:29:34.685444Z"
6672,"1","2025-08-05T09:29:41.180857Z",1568,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdev1p95cx1x/full/1200,/0/default.jpg","[{""x"":-0.0050000000000050004,""y"":2.62,""width"":99.65,""height"":19.48,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1678},{""x"":0,""y"":21.360000000000003,""width"":99.88,""height"":28.199999999999996,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1678},{""x"":0,""y"":49.290000000000006,""width"":99.98,""height"":48.699999999999996,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1678}]",4.759,"2025-08-05T09:29:41.180857Z"
6673,"1","2025-08-05T09:29:45.642558Z",1569,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm23g1iqdm37/full/1200,/0/default.jpg","[{""x"":0.06499999999999839,""y"":2.2500000000000018,""width"":99.77000000000001,""height"":95.7,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1733}]",3.297,"2025-08-05T09:29:45.642558Z"
6674,"1","2025-08-05T09:29:49.684848Z",1570,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxc1mpjcgtqv/full/1200,/0/default.jpg","[{""x"":0,""y"":2.4749999999999996,""width"":99.82,""height"":95.71,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1683}]",3.146,"2025-08-05T09:29:49.684848Z"
6675,"1","2025-08-05T09:29:53.655472Z",1571,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi5h47kynza1/full/1200,/0/default.jpg","[{""x"":0.9049999999999947,""y"":1.4450000000000018,""width"":99.09,""height"":96.81,""rotation"":0,""rectanglelabels"":[""Table""],""original_width"":1200,""original_height"":1821}]",2.777,"2025-08-05T09:29:53.655472Z"
1563,"1","2025-07-04T12:56:08.170061Z",1572,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vorkywxwyui1/full/1200,/0/default.jpg","[{""x"":0,""y"":0,""width"":99.99999999999997,""height"":30.52021535612633,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1733},{""x"":0,""y"":30.863139124172704,""width"":99.99999999999997,""height"":28.462672747848128,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1733},{""x"":0,""y"":59.44011979470293,""width"":99.99999999999999,""height"":40.55988020529708,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1733}]",133.248,"2025-07-04T12:56:08.170061Z"
6676,"1","2025-08-05T09:30:47.700809Z",1573,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyz3gqg3tn16/full/1200,/0/default.jpg","[{""x"":0,""y"":37.79500000000001,""width"":99.94,""height"":60.209999999999994,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1683},{""x"":0,""y"":0.7950000000000013,""width"":99.9,""height"":37.15,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1683}]",47.682,"2025-08-05T09:30:47.700809Z"
1564,"1","2025-07-04T12:56:31.959178Z",1574,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vonv80c2q7ri/full/1200,/0/default.jpg","[{""x"":0,""y"":0,""width"":99.98499999999999,""height"":16.535,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1733},{""x"":0,""y"":16.46999999999999,""width"":99.99999999999999,""height"":61.77999999999998,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1733},{""x"":0,""y"":78.32740963855422,""width"":99.95999999999998,""height"":21.672590361445778,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1733}]",22.024,"2025-07-29T09:33:17.459552Z"
6677,"1","2025-08-05T09:30:59.038604Z",1575,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vspfplek4fi4/full/1200,/0/default.jpg","[{""x"":0.02000000000000335,""y"":2.790000000000001,""width"":99.83999999999999,""height"":11.12,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1683},{""x"":0,""y"":13.76,""width"":99.82,""height"":52.54,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1683},{""x"":0,""y"":66.015,""width"":99.82,""height"":32.01,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1683}]",3.703,"2025-08-05T09:30:59.038604Z"
3659,"1","2025-07-17T12:18:06.235828Z",1576,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vizvy3om4ubs/full/1200,/0/default.jpg","[{""x"":1.8960176366733066,""y"":15.452737193474372,""width"":97.66,""height"":63.78,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1709},{""x"":0.24000000000000132,""y"":78.77499999999999,""width"":99.66000000000001,""height"":18.709999999999997,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1709},{""x"":0.14999999999999458,""y"":0.7300000000000001,""width"":99.78,""height"":14.799999999999999,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1709}]",30.323,"2025-07-17T12:18:06.235828Z"
6678,"1","2025-08-05T09:31:09.454940Z",1577,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqjs2lj9c112/full/1200,/0/default.jpg","[{""x"":-0.0050000000000050004,""y"":50.2,""width"":99.85000000000001,""height"":46.96,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0.035000000000001696,""y"":2.5499999999999994,""width"":99.83,""height"":48.120000000000005,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1728}]",4.431,"2025-08-05T09:31:09.454940Z"
6679,"1","2025-08-05T09:31:15.602996Z",1578,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhrovctavxsv/full/1200,/0/default.jpg","[{""x"":2.240000000000003,""y"":2.0350000000000037,""width"":97.7,""height"":95.78999999999999,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1709}]",4.629,"2025-08-05T09:31:15.602996Z"
3660,"1","2025-07-17T12:18:48.640584Z",1579,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsryhd3bov28/full/1200,/0/default.jpg","[{""x"":-0.004999999999999449,""y"":2.349999999999999,""width"":99.83,""height"":37.66,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0.21999999999999242,""y"":63.75692771084337,""width"":99.66,""height"":33.76807228915663,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1728},{""x"":0.06999999999999781,""y"":40.07674556213017,""width"":99.87999999999995,""height"":23.71325443786983,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728}]",111.958,"2025-07-29T09:35:28.532176Z"
6680,"1","2025-08-05T09:31:29.185712Z",1580,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo4u7d79f9q7/full/1200,/0/default.jpg","[{""x"":0.4000000000000059,""y"":72.385,""width"":99.53999999999999,""height"":26.05,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1709},{""x"":1.8199999999999994,""y"":38.34000000000001,""width"":98.16,""height"":35.339999999999996,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1709},{""x"":0.4200000000000037,""y"":0.8550000000000002,""width"":99.5,""height"":37.669999999999995,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1709}]",11.383,"2025-08-05T09:31:29.185712Z"
3661,"1","2025-07-17T12:19:20.679810Z",1581,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyljrweop9hg/full/1200,/0/default.jpg","[{""x"":0.47000000000000375,""y"":80.755,""width"":99.38,""height"":16.61,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1728},{""x"":2.157310474837894e-15,""y"":53.20487916161688,""width"":99.71,""height"":27.331688885720375,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":-0.004999999999999449,""y"":1.5400000000000025,""width"":99.61,""height"":28.7,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1728},{""x"":0.029999999999996703,""y"":29.98499999999999,""width"":99.75999999999985,""height"":23.261597633136116,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728}]",69.17,"2025-07-29T09:37:11.487002Z"
6681,"1","2025-08-05T09:31:37.402423Z",1582,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrr5zp4c4zx9/full/1200,/0/default.jpg","[{""x"":0,""y"":1.4000000000000012,""width"":99.92,""height"":96.98,""rotation"":0,""rectanglelabels"":[""Table""],""original_width"":1200,""original_height"":1794}]",2.254,"2025-08-05T09:31:37.402423Z"
5774,"1","2025-07-29T09:37:44.915873Z",1583,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8yucaj7crwg/full/1200,/0/default.jpg","[{""x"":-0.004999999999999449,""y"":0.35500000000000115,""width"":99.91,""height"":21.33,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1775},{""x"":0.14000000000000484,""y"":49.33144578313252,""width"":99.85999999999999,""height"":50.668554216867456,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1775},{""x"":-0.004999999999999449,""y"":21.450000000000003,""width"":99.83,""height"":27.839999999999996,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1775}]",13.993,"2025-07-29T09:37:44.915873Z"
5775,"1","2025-07-29T09:38:40.778972Z",1584,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl3usda23h0p/full/1200,/0/default.jpg","[{""x"":0.040000000000043175,""y"":1.4588715315430447,""width"":99.95999999999995,""height"":53.958767998170764,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0.1734939759036146,""y"":87.95180722891565,""width"":99.06506024096386,""height"":11.566265060240996,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0,""y"":84.45783132530121,""width"":100,""height"":3.238955578171998,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":6.0201859338612466e-15,""y"":57.41312356865477,""width"":99.99999999999994,""height"":1.9576729155540356,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":2.199683321987763e-15,""y"":80.80104175772064,""width"":99.99999999999996,""height"":3.8885519538710973,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0,""y"":76.88439709250224,""width"":100,""height"":3.8139030621806382,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0,""y"":71.72476532727453,""width"":99.99999999999996,""height"":5.159631765227717,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0,""y"":67.83241153947115,""width"":99.9999999999999,""height"":3.98287364333368,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0,""y"":64.66421659591029,""width"":100.00000000000003,""height"":3.1681949435608767,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0,""y"":62.03914078553131,""width"":99.99999999999987,""height"":2.625075810378966,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0,""y"":59.5045848306826,""width"":99.99999999999994,""height"":2.625075810378973,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728},{""x"":0,""y"":55.250151620758004,""width"":100,""height"":2.0819566771971587,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728}]",460.41099999999994,"2025-08-06T09:12:42.922883Z"
3662,"1","2025-07-17T12:26:19.954020Z",1585,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1rmggbqxsyw/full/1200,/0/default.jpg","[{""x"":-4.161159229548182e-16,""y"":69.36,""width"":99.87000000000002,""height"":30.64,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1775},{""x"":-0.004999999999999449,""y"":0.7500000000000007,""width"":99.87000000000002,""height"":68.96,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1775}]",23.884,"2025-07-29T09:39:09.556164Z"
1565,"1","2025-07-04T13:05:54.027156Z",1586,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmb65iixfzji/full/1200,/0/default.jpg","[{""x"":0.004999999999999433,""y"":1.4550000000000005,""width"":99.64999999999999,""height"":52.17506224066389,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1728},{""x"":0.08499999999999622,""y"":53.622587695179035,""width"":99.64999999999996,""height"":44.43241230482092,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1728}]",27.76,"2025-07-29T09:40:06.084757Z"
6682,"1","2025-08-05T09:32:29.077686Z",1587,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vucw4ezmfpn7/full/1200,/0/default.jpg","[{""x"":0.01000000000000445,""y"":0.8300000000000002,""width"":99.94,""height"":40.339999999999996,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1793},{""x"":1.5549999999999953,""y"":40.559999999999995,""width"":98.37,""height"":57.68,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1793}]",4.183,"2025-08-05T09:32:29.077686Z"
6683,"1","2025-08-05T09:32:32.734649Z",1588,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb4nnulfth24/full/1200,/0/default.jpg","[{""x"":0.08499999999999619,""y"":79.33,""width"":99.89,""height"":17.96,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1738},{""x"":0,""y"":57.834999999999994,""width"":100,""height"":21.69,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1738},{""x"":0,""y"":0.8750000000000036,""width"":99.8,""height"":58.01,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1738}]",2.568,"2025-08-05T09:32:32.734649Z"
