"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
6312,"1","2025-08-05T08:30:00.872192Z",8590,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v246spg8epvc/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.21500000000000408,""width"":99.97,""height"":99.72999999999999,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1590}]",2.366,"2025-08-05T08:30:00.872192Z"
6313,"1","2025-08-05T08:30:05.998641Z",8591,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq7nl3vupft3/full/1200,/0/default.jpg","[{""x"":0.10499999999999399,""y"":0.06499999999999839,""width"":99.89,""height"":99.89,""rotation"":0,""rectanglelabels"":[""Table""],""original_width"":1200,""original_height"":1543}]",3.133,"2025-08-05T08:30:05.998641Z"
6314,"1","2025-08-05T08:30:21.376164Z",8592,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vst9ugdqhi40/full/1200,/0/default.jpg","[{""x"":0,""y"":0.09000000000000119,""width"":99.82,""height"":61.06,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1639},{""x"":0,""y"":61.04999999999999,""width"":99.86,""height"":38.879999999999995,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1639}]",13.698,"2025-08-05T08:30:21.376164Z"
6303,"1","2025-08-05T08:28:49.992390Z",8593,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v13c7aasvpvz/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":52.44500000000001,""width"":99.95,""height"":47.43,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1590},{""x"":0,""y"":0.009999999999998899,""width"":99.96000000000001,""height"":52.5,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1590}]",5.422,"2025-08-05T08:28:49.992390Z"
6315,"1","2025-08-05T08:30:29.512402Z",8594,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvnocv22rfvl/full/1200,/0/default.jpg","[{""x"":0.13500000000000179,""y"":0.35999999999999366,""width"":99.85000000000001,""height"":99.56,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1620}]",4.644,"2025-08-05T08:30:29.512402Z"
6316,"1","2025-08-05T08:31:12.422083Z",8595,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vop11gjkkjln/full/1200,/0/default.jpg","[{""x"":0,""y"":0.12999999999999678,""width"":99.92,""height"":99.8,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1590}]",0.772,"2025-08-05T08:31:12.422083Z"
6317,"1","2025-08-05T08:31:16.721922Z",8596,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwsy7ltxgtt3/full/1200,/0/default.jpg","[{""x"":0.12000000000000344,""y"":0.09000000000000119,""width"":99.88,""height"":99.68,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1620}]",3.59,"2025-08-05T08:31:16.721922Z"
6318,"1","2025-08-05T08:31:21.709322Z",8597,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi5zk7rz3cos/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.13500000000000179,""width"":99.92999999999999,""height"":99.85000000000001,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1590}]",3.797,"2025-08-05T08:31:21.709322Z"
6319,"1","2025-08-05T08:31:25.272706Z",8598,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdq9xathvhdn/full/1200,/0/default.jpg","[{""rotation"":0,""x"":0.17999999999999683,""y"":0.08499999999999619,""width"":99.72,""height"":99.25,""rectanglelabels"":[""AM""],""original_width"":3539,""original_height"":4785}]",1.154,"2025-08-05T08:31:25.272706Z"
6320,"1","2025-08-05T08:31:28.309236Z",8599,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfk89ho3aslg/full/1200,/0/default.jpg","[{""x"":0,""y"":0.08999999999999564,""width"":99.92,""height"":99.88,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1590}]",1.309,"2025-08-05T08:31:28.309236Z"
6321,"1","2025-08-05T08:31:33.087242Z",8600,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs5oj5rvuk9k/full/1200,/0/default.jpg","[{""x"":0.20999999999999353,""y"":0.054999999999999494,""width"":99.68,""height"":37.05,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1622},{""x"":0.14000000000000123,""y"":37.125,""width"":99.72,""height"":62.29,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1622}]",3.905,"2025-08-05T08:31:33.087242Z"
6322,"1","2025-08-05T08:31:39.051164Z",8601,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt7umop31cjm/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":45.30499999999999,""width"":99.95,""height"":54.65,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1590},{""x"":0,""y"":0.03499999999999892,""width"":99.98,""height"":45.35,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1590}]",4.87,"2025-08-05T08:31:39.051164Z"
6323,"1","2025-08-05T08:31:47.144922Z",8602,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjrikw0ste31/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.15499999999999403,""width"":99.99,""height"":99.77000000000001,""rotation"":0,""rectanglelabels"":[""Table""],""original_width"":1200,""original_height"":1567}]",5.455,"2025-08-05T08:31:47.144922Z"
6324,"1","2025-08-05T08:31:57.229177Z",8603,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlt4awe2huvn/full/1200,/0/default.jpg","[{""x"":0.15999999999999903,""y"":31.785000000000004,""width"":99.72,""height"":68.07,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1622},{""x"":0.15499999999999958,""y"":0.22000000000000075,""width"":99.72999999999999,""height"":31.619999999999997,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1622}]",8.395,"2025-08-05T08:31:57.229177Z"
6325,"1","2025-08-05T08:32:00.664316Z",8604,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjftabnuk7ns/full/1200,/0/default.jpg","[{""x"":-0.004999999999999449,""y"":0.03999999999999976,""width"":99.92999999999999,""height"":24.740000000000002,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1590},{""x"":-0.0050000000000050004,""y"":24.75,""width"":99.95,""height"":74.74,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1590}]",2.294,"2025-08-05T08:32:00.664316Z"
6326,"1","2025-08-05T08:32:04.345310Z",8605,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v29grdi4w4pp/full/1200,/0/default.jpg","[{""x"":0.10499999999999954,""y"":0.15000000000000013,""width"":99.77000000000001,""height"":54,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1622},{""x"":0.17499999999999183,""y"":54.12999999999999,""width"":99.75,""height"":44.440000000000005,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1622}]",2.702,"2025-08-05T08:32:04.345310Z"
6327,"1","2025-08-05T08:32:10.124524Z",8606,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8zmn23ixr1c/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":31.029999999999998,""width"":99.92999999999999,""height"":68.86,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1590},{""x"":0,""y"":0.045000000000000595,""width"":99.94,""height"":30.990000000000002,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1590}]",1.214,"2025-08-05T08:32:10.124524Z"
6328,"1","2025-08-05T08:32:17.114728Z",8607,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkbn868gt0i3/full/1200,/0/default.jpg","[{""x"":0.15000000000000013,""y"":0.10499999999999954,""width"":99.72,""height"":99.81,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1612}]",5.269,"2025-08-05T08:32:17.114728Z"
6329,"1","2025-08-05T08:32:23.254785Z",8608,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhagzed333c3/full/1200,/0/default.jpg","[{""x"":-0.004999999999999449,""y"":0.06499999999999839,""width"":99.97,""height"":56.21000000000001,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1590},{""x"":0,""y"":56.065,""width"":99.98,""height"":43.81,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1590}]",4.169,"2025-08-05T08:32:23.254785Z"
6330,"1","2025-08-05T08:32:32.253784Z",8609,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpz6ti4kjg5u/full/1200,/0/default.jpg","[{""x"":0,""y"":0.06499999999999839,""width"":99.965,""height"":42.595542168674704,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1612},{""x"":0,""y"":42.57102409638554,""width"":99.97999999999988,""height"":57.30397590361447,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1612}]",20.541,"2025-08-05T08:32:41.513714Z"
6331,"1","2025-08-05T08:32:48.379784Z",8610,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4d0dtuecxwm/full/1200,/0/default.jpg","[{""x"":0,""y"":0.02999999999999947,""width"":99.94,""height"":35.74,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1590},{""x"":0,""y"":35.74,""width"":99.94,""height"":64.2,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1590}]",4.751,"2025-08-05T08:32:48.379784Z"
6332,"1","2025-08-05T08:32:52.284735Z",8611,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vev0sz4vb8lb/full/1200,/0/default.jpg","[{""x"":0.07999999999999674,""y"":0.14999999999999736,""width"":99.78,""height"":44.080000000000005,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1612},{""x"":0.035000000000001696,""y"":44,""width"":99.83,""height"":54.779999999999994,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1612}]",2.956,"2025-08-05T08:32:52.284735Z"
6333,"1","2025-08-05T08:32:56.576915Z",8612,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/veetiydz374h/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.06499999999999839,""width"":99.97,""height"":72.77,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1590},{""x"":0,""y"":72.825,""width"":99.96000000000001,""height"":27.11,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1590}]",3.094,"2025-08-05T08:32:56.576915Z"
6334,"1","2025-08-05T08:33:00.725421Z",8613,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg3ln7gqvyh2/full/1200,/0/default.jpg","[{""x"":0.05999999999999894,""y"":43.675,""width"":99.94,""height"":55.88999999999999,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1552},{""x"":0.05999999999999894,""y"":0.06000000000000172,""width"":99.94,""height"":43.66,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1552}]",3.075,"2025-08-05T08:33:00.725421Z"
6335,"1","2025-08-05T08:33:06.844473Z",8614,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8ia3wn1s9fo/full/1200,/0/default.jpg","[{""x"":2.9249999999999945,""y"":0.12499999999999734,""width"":97.07000000000001,""height"":99.05000000000001,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1603}]",4.303,"2025-08-05T08:33:06.844473Z"
6336,"1","2025-08-05T08:33:12.517724Z",8615,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/va8ne3znpb13/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.10499999999999954,""width"":99.92999999999999,""height"":99.83,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1590}]",2.777,"2025-08-05T08:33:12.517724Z"
6337,"1","2025-08-05T08:33:18.244663Z",8616,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4j2hj5pnmy5/full/1200,/0/default.jpg","[{""x"":2.2799999999999985,""y"":29.919999999999998,""width"":97.7,""height"":69.46,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1603},{""x"":1.2999999999999956,""y"":0.22999999999999965,""width"":98.7,""height"":29.7,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1603}]",4.345,"2025-08-05T08:33:18.244663Z"
6338,"1","2025-08-05T08:33:23.819551Z",8617,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx12k2uuij4q/full/1200,/0/default.jpg","[{""x"":0,""y"":0.17500000000000293,""width"":99.96000000000001,""height"":99.61,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1590}]",4.6,"2025-08-05T08:33:23.819551Z"
6339,"1","2025-08-05T08:33:30.035565Z",8618,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6ju66jh7nmr/full/1200,/0/default.jpg","[{""x"":2.8000000000000025,""y"":0.21500000000000408,""width"":97.2,""height"":98.53,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1603}]",5.028,"2025-08-05T08:33:30.035565Z"
6340,"1","2025-08-05T08:33:34.468099Z",8619,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp4avuxis3fu/full/1200,/0/default.jpg","[{""x"":0,""y"":0.025000000000002798,""width"":99.92,""height"":99.91,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1590}]",3.594,"2025-08-05T08:33:34.468099Z"
6341,"1","2025-08-05T08:33:41.680383Z",8620,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v50x0vgjz7qi/full/1200,/0/default.jpg","[{""x"":1.9850000000000034,""y"":0.22999999999999687,""width"":97.99,""height"":99.6,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1603}]",6.072,"2025-08-05T08:33:41.680383Z"
6342,"1","2025-08-05T08:33:59.890139Z",8621,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1wolew90oy5/full/1200,/0/default.jpg","[{""x"":0.025000000000002798,""y"":0.015000000000001124,""width"":99.92999999999999,""height"":39.69,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1590},{""x"":0.004999999999999449,""y"":39.71,""width"":99.92999999999999,""height"":60.24,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1590}]",3.312,"2025-08-05T08:33:59.890139Z"
6343,"1","2025-08-05T08:34:03.052865Z",8622,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vytzwbrzrm4s/full/1200,/0/default.jpg","[{""x"":0,""y"":19.740000000000002,""width"":99.86,""height"":80.06,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1598},{""x"":0,""y"":0.025000000000000022,""width"":99.86,""height"":19.71,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1598}]",2.153,"2025-08-05T08:34:03.052865Z"
3696,"1","2025-07-21T08:51:12.274049Z",8623,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj5nzom6f58b/full/1200,/0/default.jpg","[{""x"":0,""y"":0.05000000000000006,""width"":99.98,""height"":72.80337349397593,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1590},{""x"":0,""y"":72.86451807228916,""width"":99.97999999999999,""height"":27.090481927710886,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1590}]",10.719,"2025-07-21T08:51:12.274049Z"
6344,"1","2025-08-05T08:34:14.050993Z",8624,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm26hxvxqzgh/full/1200,/0/default.jpg","[{""x"":0.15499999999999958,""y"":0.08000000000000229,""width"":99.85000000000001,""height"":45.839999999999996,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1555},{""x"":0.16000000000000458,""y"":45.905,""width"":99.83999999999999,""height"":51.74999999999999,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1555}]",3.155,"2025-08-05T08:34:14.050993Z"
6345,"1","2025-08-05T08:34:17.162693Z",8625,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuupr3qf2vdv/full/1200,/0/default.jpg","[{""x"":0,""y"":0.05999999999999894,""width"":99.83999999999999,""height"":99.62,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1598}]",2.203,"2025-08-05T08:34:17.162693Z"
6346,"1","2025-08-05T08:34:21.907371Z",8626,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vua7m9z9ersj/full/1200,/0/default.jpg","[{""x"":0.05999999999999894,""y"":0.11999999999999234,""width"":99.94,""height"":99.86,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1601}]",3.615,"2025-08-05T08:34:21.907371Z"
6347,"1","2025-08-05T08:34:28.640954Z",8627,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/ves81zn68z13/full/1200,/0/default.jpg","[{""x"":0,""y"":0.14000000000000123,""width"":99.83999999999999,""height"":99.22,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1598}]",5.14,"2025-08-05T08:34:28.640954Z"
3697,"1","2025-07-21T08:51:34.162638Z",8628,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vps7f79bl56v/full/1200,/0/default.jpg","[{""x"":0.034999999999996145,""y"":78.49,""width"":99.97,""height"":21.48,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1601},{""x"":0.03999999999999561,""y"":0.03500000000000168,""width"":99.95999999999998,""height"":78.33240963855421,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1601}]",5.858,"2025-07-21T08:51:34.162638Z"
6348,"1","2025-08-05T08:34:38.301278Z",8629,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdt4c2j3v3in/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.050000000000000044,""width"":99.83,""height"":99.22,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1598}]",2.161,"2025-08-05T08:34:38.301278Z"
6349,"1","2025-08-05T08:34:42.015350Z",8630,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbjnzqwyrznj/full/1200,/0/default.jpg","[{""x"":0.039999999999995595,""y"":0.12999999999999678,""width"":99.96000000000001,""height"":99.83999999999999,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1601}]",2.724,"2025-08-05T08:34:42.015350Z"
6350,"1","2025-08-05T08:34:45.919885Z",8631,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v73qhecml7ze/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.12999999999999678,""width"":99.83,""height"":99.78,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1660}]",3.031,"2025-08-05T08:34:45.919885Z"
6351,"1","2025-08-05T08:34:48.548938Z",8632,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcbgvfbyxzah/full/1200,/0/default.jpg","[{""x"":0,""y"":0.16500000000000403,""width"":99.9,""height"":99.42999999999999,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1623}]",1.535,"2025-08-05T08:34:48.548938Z"
6352,"1","2025-08-05T08:34:53.338018Z",8633,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn97j7yjuiqy/full/1200,/0/default.jpg","[{""x"":0.10499999999999954,""y"":0.12499999999999734,""width"":99.83,""height"":99.79,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1648}]",2.706,"2025-08-05T08:34:53.338018Z"
6353,"1","2025-08-05T08:34:56.156248Z",8634,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v97cluxsub55/full/1200,/0/default.jpg","[{""x"":0.08500000000000174,""y"":0.08000000000000229,""width"":99.83,""height"":99.03999999999999,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1623}]",1.776,"2025-08-05T08:34:56.156248Z"
6354,"1","2025-08-05T08:35:01.759119Z",8635,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi0dit6ww8dz/full/1200,/0/default.jpg","[{""x"":-0.004999999999999449,""y"":34.345000000000006,""width"":99.79,""height"":65.57,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1591},{""x"":0,""y"":0.06000000000000172,""width"":99.8,""height"":34.239999999999995,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1591}]",4.506,"2025-08-05T08:35:01.759119Z"
6355,"1","2025-08-05T08:35:05.044008Z",8636,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs0l4zi4a0rj/full/1200,/0/default.jpg","[{""x"":0.054999999999999494,""y"":0.09000000000000119,""width"":99.91,""height"":99.7,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1638}]",2.098,"2025-08-05T08:35:05.044008Z"
6356,"1","2025-08-05T08:35:09.757027Z",8637,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7ar6umokkxs/full/1200,/0/default.jpg","[{""x"":0.060000000000004494,""y"":0.14000000000000123,""width"":99.83999999999999,""height"":99.44,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1593}]",3.431,"2025-08-05T08:35:09.757027Z"
6357,"1","2025-08-05T08:35:13.883892Z",8638,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxjmucg6hmzi/full/1200,/0/default.jpg","[{""x"":0.050000000000000044,""y"":0.19000000000000683,""width"":99.9,""height"":99.74,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1638}]",2.974,"2025-08-05T08:35:13.883892Z"
6358,"1","2025-08-05T08:35:18.388620Z",8639,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v83ir7srzcy9/full/1200,/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.07500000000000284,""width"":99.91,""height"":98.91,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1593}]",3.062,"2025-08-05T08:35:18.388620Z"
