liaison_id	acte_id	act_number	register	folio_norm	image_id	image_order	zone_id	class_id	class_name	role	zone_order_in_image	zone_order_global	abs_x	abs_y	abs_w	abs_h	statut_zone	statut_structure
33	2601.0	26	JJ100	16v	34	1	54.0	0.0	AC	AC	986.0	1.0	3.0	986.0	1197.0	298.0	valide	
34	2602.0	27	JJ100	16v	34	1	55.0	1.0	AI	AI	1281.0	1.0	0.0	1281.0	1199.0	328.0	valide	valide_AI_AM_AF
35	2602.0	27	JJ100	16v	35	2	56.0	2.0	AF	AF	78.0	2.0	0.0	78.0	4042.0	1440.0	valide	valide_AI_AM_AF
36	2603.0	28	JJ100	17r	35	1	57.0	0.0	AC	AC	1483.0	1.0	2.0	1483.0	4047.0	1787.0	valide	
37	2604.0	29	JJ100	17r	35	1	58.0	0.0	AC	AC	3273.0	1.0	0.0	3273.0	4049.0	2245.0	valide	
38	2605.0	30	JJ100	17v	36	1	59.0	0.0	AC	AC	34.0	1.0	4.0	34.0	1196.0	468.0	valide	
39	2606.0	31	JJ100	17v	36	1	60.0	0.0	AC	AC	492.0	1.0	14.0	492.0	1186.0	304.0	valide	
40	2607.0	32	JJ100	17v	36	1	61.0	0.0	AC	AC	791.0	1.0	3.0	791.0	1197.0	403.0	valide	
41	2608.0	33	JJ100	17v	36	1	62.0	1.0	AI	AI	1191.0	1.0	1.0	1191.0	1198.0	400.0	valide	valide_AI_AM_AF
42	2608.0	33	JJ100	17v	37	2	63.0	2.0	AF	AF	42.0	2.0	0.0	42.0	4009.0	2654.0	valide	valide_AI_AM_AF
43	2609.0	34	JJ100	18r	37	1	64.0	1.0	AI	AI	2690.0	1.0	2.0	2690.0	4007.0	2775.0	valide	valide_AI_AM_AF
44	2609.0	34	JJ100	18r	38	2	65.0	2.0	AF	AF	140.0	2.0	70.0	140.0	4055.0	1014.0	valide	valide_AI_AM_AF
45	2610.0	35	JJ100	18v	38	1	66.0	0.0	AC	AC	1126.0	1.0	99.0	1126.0	4027.0	4341.0	valide	
46	2611.0	36	JJ100	19r	39	1	67.0	0.0	AC	AC	5.0	1.0	0.0	5.0	1199.0	1112.0	valide	
47	2612.0	37	JJ100	19r	39	1	68.0	1.0	AI	AI	1079.0	1.0	1.0	1079.0	1199.0	589.0	valide	valide_AI_AM_AF
48	2612.0	37	JJ100	19r	40	2	69.0	2.0	AF	AF	21.0	2.0	4.0	21.0	4123.0	1339.0	valide	valide_AI_AM_AF
49	2613.0	38	JJ100	19v	40	1	70.0	0.0	AC	AC	1368.0	1.0	75.0	1368.0	4053.0	2577.0	valide	
50	2614.0	39	JJ100	19v	40	1	71.0	1.0	AI	AI	3947.0	1.0	24.0	3947.0	4104.0	1733.0	valide	valide_AI_AM_AF
51	2614.0	39	JJ100	19v	41	2	72.0	2.0	AF	AF	106.0	2.0	0.0	106.0	4057.0	2739.0	valide	valide_AI_AM_AF
52	2615.0	40	JJ100	20r	41	1	73.0	1.0	AI	AI	2845.0	1.0	0.0	2845.0	4057.0	2766.0	valide	valide_AI_AM_AF
53	2615.0	40	JJ100	20r	42	2	74.0	2.0	AF	AF	36.0	2.0	2.0	36.0	4051.0	1115.0	valide	valide_AI_AM_AF
54	2616.0	41	JJ100	20v	42	1	75.0	1.0	AI	AI	1157.0	1.0	0.0	1157.0	4050.0	4606.0	valide	valide_AI_AM_AF
55	2616.0	41	JJ100	20v	43	2	76.0	2.0	AF	AF	90.0	2.0	0.0	90.0	4056.0	2520.0	valide	valide_AI_AM_AF
56	2617.0	42	JJ100	21r	43	1	77.0	0.0	AC	AC	2607.0	1.0	0.0	2607.0	4057.0	2972.0	valide	
57	2618.0	43	JJ100	21v	44	1	78.0	0.0	AC	AC	89.0	1.0	0.0	89.0	3990.0	2822.0	valide	
58	2619.0	44	JJ100	21v	44	1	79.0	1.0	AI	AI	2892.0	1.0	0.0	2892.0	3991.0	2720.0	valide	valide_AI_AM_AF
59	2619.0	44	JJ100	21v	45	2	80.0	2.0	AF	AF	81.0	2.0	2.0	81.0	4055.0	1726.0	valide	valide_AI_AM_AF
60	2620.0	45	JJ100	22r	45	1	81.0	0.0	AC	AC	1788.0	1.0	1.0	1788.0	4056.0	2887.0	valide	
61	2621.0	46	JJ100	22r	45	1	82.0	0.0	AC	AC	4477.0	1.0	0.0	4477.0	4057.0	411.0	valide	
62	2622.0	47	JJ100	22r	45	1	83.0	0.0	AC	AC	4801.0	1.0	0.0	4801.0	4057.0	915.0	valide	
63	2623.0	48	JJ100	22v	46	1	84.0	0.0	AC	AC	0.0	1.0	14.0	0.0	4047.0	673.0	valide	
64	2624.0	49	JJ100	22v	46	1	85.0	0.0	AC	AC	673.0	1.0	0.0	673.0	4072.0	222.0	valide	
65	2625.0	50	JJ100	22v	46	1	86.0	0.0	AC	AC	901.0	1.0	0.0	901.0	4072.0	259.0	valide	
66	2626.0	51	JJ100	22v	46	1	87.0	0.0	AC	AC	1159.0	1.0	0.0	1159.0	4068.0	2438.0	valide	
67	2627.0	52	JJ100	22v	46	1	88.0	1.0	AI	AI	3583.0	1.0	5.0	3583.0	4064.0	2132.0	valide	valide_AI_AM_AF
68	2627.0	52	JJ100	22v	47	2	89.0	2.0	AF	AF	28.0	2.0	16.0	28.0	1165.0	506.0	valide	valide_AI_AM_AF
69	2628.0	53	JJ100	23r	47	1	90.0	0.0	AC	AC	515.0	1.0	0.0	515.0	1200.0	441.0	valide	
70	2629.0	54	JJ100	23r	47	1	91.0	1.0	AI	AI	940.0	1.0	10.0	940.0	1176.0	636.0	valide	valide_AI_AM_AF
71	2629.0	54	JJ100	23r	48	2	92.0	2.0	AF	AF	62.0	2.0	65.0	62.0	1092.0	233.0	valide	valide_AI_AM_AF
72	2630.0	55	JJ100	23v	48	1	93.0	0.0	AC	AC	278.0	1.0	55.0	278.0	1145.0	350.0	valide	
73	2631.0	56	JJ100	23v	48	1	94.0	0.0	AC	AC	592.0	1.0	57.0	592.0	1143.0	360.0	valide	
74	2632.0	57	JJ100	23v	48	1	95.0	0.0	AC	AC	911.0	1.0	57.0	911.0	1143.0	303.0	valide	
75	2633.0	58	JJ100	23v	48	1	96.0	0.0	AC	AC	1185.0	1.0	29.0	1185.0	1171.0	490.0	valide	
76	2634.0	59	JJ100	24r	49	1	97.0	1.0	AI	AI	25.0	1.0	0.0	25.0	1200.0	1636.0	valide	valide_AI_AM_AF
77	2634.0	59	JJ100	24r	50	2	98.0	2.0	AF	AF	37.0	2.0	48.0	37.0	1151.0	591.0	valide	valide_AI_AM_AF
78	2635.0	60	JJ100	24v	50	1	99.0	0.0	AC	AC	621.0	1.0	44.0	621.0	1156.0	366.0	valide	
79	2636.0	61	JJ100	24v	50	1	100.0	0.0	AC	AC	973.0	1.0	38.0	973.0	1161.0	492.0	valide	
80	2637.0	62	JJ100	24v	50	1	101.0	1.0	AI	AI	1462.0	1.0	33.0	1462.0	1166.0	215.0	valide	valide_AI_AM_AF
81	2637.0	62	JJ100	24v	51	2	102.0	3.0	AM	AM	69.0	2.0	0.0	69.0	4029.0	5549.0	valide	valide_AI_AM_AF
82	2637.0	62	JJ100	24v	52	3	103.0	2.0	AF	AF	132.0	3.0	0.0	132.0	3906.0	785.0	valide	valide_AI_AM_AF
83	2638.0	63	JJ100	25v	52	1	104.0	0.0	AC	AC	900.0	1.0	1.0	900.0	3904.0	3322.0	valide	
84	2639.0	64	JJ100	25v	52	1	105.0	1.0	AI	AI	4221.0	1.0	1.0	4221.0	3905.0	1475.0	valide	valide_AI_AM_AF
85	2639.0	64	JJ100	25v	53	2	106.0	2.0	AF	AF	68.0	2.0	1.0	68.0	4021.0	1951.0	valide	valide_AI_AM_AF
86	2640.0	65	JJ100	26r	53	1	107.0	0.0	AC	AC	2008.0	1.0	3.0	2008.0	4019.0	2416.0	valide	
87	2641.0	66	JJ100	26r	53	1	108.0	1.0	AI	AI	4421.0	1.0	3.0	4421.0	4018.0	1236.0	valide	valide_AI_AM_AF
88	2641.0	66	JJ100	26r	54	2	109.0	2.0	AF	AF	93.0	2.0	3.0	93.0	3972.0	1695.0	valide	valide_AI_AM_AF
89	2642.0	67	JJ100	26v	54	1	110.0	0.0	AC	AC	1771.0	1.0	4.0	1771.0	3970.0	2775.0	valide	
90	2643.0	68	JJ100	26v	54	1	111.0	0.0	AC	AC	4524.0	1.0	0.0	4524.0	3978.0	236.0	valide	
91	2644.0	69	JJ100	26v	54	1	112.0	1.0	AI	AI	4765.0	1.0	0.0	4765.0	3969.0	920.0	valide	valide_AI_AM_AF
92	2644.0	69	JJ100	26v	55	2	113.0	2.0	AF	AF	9.0	2.0	2.0	9.0	1198.0	588.0	valide	valide_AI_AM_AF
93	2645.0	70	JJ100	27r	55	1	114.0	0.0	AC	AC	521.0	1.0	0.0	521.0	1200.0	479.0	valide	
94	2646.0	71	JJ100	27r	55	1	115.0	0.0	AC	AC	931.0	1.0	0.0	931.0	1200.0	733.0	valide	
95	2647.0	72	JJ100	27v	56	1	116.0	0.0	AC	AC	109.0	1.0	80.0	109.0	3889.0	2517.0	valide	
96	2648.0	73	JJ100	27v	56	1	117.0	1.0	AI	AI	2610.0	1.0	15.0	2610.0	3960.0	3021.0	valide	valide_AI_AM_AF
97	2648.0	73	JJ100	27v	57	2	118.0	3.0	AM	AM	132.0	2.0	0.0	132.0	3977.0	5480.0	valide	valide_AI_AM_AF
98	2648.0	73	JJ100	27v	58	3	119.0	2.0	AF	AF	19.0	3.0	26.0	19.0	1174.0	1722.0	valide	valide_AI_AM_AF
99	2649.0	74	JJ100	29r	59	1	120.0	0.0	AC	AC	40.0	1.0	0.0	40.0	3974.0	3005.0	valide	
100	2650.0	75	JJ100	29r	59	1	121.0	0.0	AC	AC	3044.0	1.0	0.0	3044.0	3978.0	1167.0	valide	
101	2651.0	76	JJ100	29r	59	1	122.0	1.0	AI	AI	4197.0	1.0	0.0	4197.0	3977.0	1435.0	valide	valide_AI_AM_AF
102	2651.0	76	JJ100	29r	60	2	123.0	2.0	AF	AF	119.0	2.0	11.0	119.0	3931.0	1237.0	valide	valide_AI_AM_AF
103	2652.0	77	JJ100	29v	60	1	124.0	1.0	AI	AI	1338.0	1.0	14.0	1338.0	3911.0	4393.0	valide	valide_AI_AM_AF
104	2652.0	77	JJ100	29v	61	2	125.0	2.0	AF	AF	63.0	2.0	74.0	63.0	3787.0	3450.0	valide	valide_AI_AM_AF
105	2653.0	78	JJ100	30r	61	1	126.0	1.0	AI	AI	3487.0	1.0	145.0	3487.0	3796.0	2093.0	valide	valide_AI_AM_AF
106	2653.0	78	JJ100	30r	62	2	127.0	2.0	AF	AF	156.0	2.0	25.0	156.0	3947.0	1204.0	valide	valide_AI_AM_AF
107	2654.0	79	JJ100	30v	62	1	128.0	0.0	AC	AC	1331.0	1.0	129.0	1331.0	3844.0	4331.0	valide	
108	2655.0	80	JJ100	31r	63	1	129.0	0.0	AC	AC	62.0	1.0	2.0	62.0	4027.0	1726.0	valide	
109	2656.0	81	JJ100	31r	63	1	130.0	0.0	AC	AC	1777.0	1.0	5.0	1777.0	4026.0	704.0	valide	
110	2657.0	82	JJ100	31r	63	1	131.0	0.0	AC	AC	2464.0	1.0	2.0	2464.0	4022.0	1238.0	valide	
111	2658.0	83	JJ100	31r	63	1	132.0	1.0	AI	AI	3680.0	1.0	4.0	3680.0	4026.0	1969.0	valide	valide_AI_AM_AF
112	2658.0	83	JJ100	31r	64	2	133.0	2.0	AF	AF	35.0	2.0	32.0	35.0	1168.0	695.0	valide	valide_AI_AM_AF
113	2659.0	84	JJ100	31v	64	1	134.0	0.0	AC	AC	697.0	1.0	55.0	697.0	1145.0	550.0	valide	
114	2660.0	85	JJ100	31v	64	1	135.0	1.0	AI	AI	1233.0	1.0	55.0	1233.0	1145.0	435.0	valide	valide_AI_AM_AF
115	2660.0	85	JJ100	31v	65	2	136.0	2.0	AF	AF	15.0	2.0	0.0	15.0	4142.0	1613.0	valide	valide_AI_AM_AF
116	2661.0	86	JJ100	32r	65	1	137.0	0.0	AC	AC	1626.0	1.0	0.0	1626.0	4142.0	2874.0	valide	
117	2662.0	87	JJ100	32r	65	1	138.0	1.0	AI	AI	4490.0	1.0	0.0	4490.0	4139.0	1051.0	valide	valide_AI_AM_AF
118	2662.0	87	JJ100	32r	66	2	139.0	2.0	AF	AF	54.0	2.0	78.0	54.0	1122.0	599.0	valide	valide_AI_AM_AF
119	2663.0	88	JJ100	32v	66	1	140.0	0.0	AC	AC	611.0	1.0	61.0	611.0	1139.0	830.0	valide	
120	2664.0	89	JJ100	32v	66	1	141.0	1.0	AI	AI	1406.0	1.0	65.0	1406.0	1113.0	276.0	valide	valide_AI_AM_AF
121	2664.0	89	JJ100	32v	67	2	142.0	2.0	AF	AF	14.0	2.0	0.0	14.0	4135.0	1497.0	valide	valide_AI_AM_AF
122	2665.0	90	JJ100	33r	67	1	143.0	0.0	AC	AC	1520.0	1.0	0.0	1520.0	4144.0	2055.0	valide	
123	2666.0	91	JJ100	33r	67	1	144.0	1.0	AI	AI	3593.0	1.0	0.0	3593.0	4141.0	1934.0	valide	valide_AI_AM_AF
124	2666.0	91	JJ100	33r	68	2	145.0	2.0	AF	AF	172.0	2.0	111.0	172.0	3885.0	618.0	valide	valide_AI_AM_AF
125	2667.0	92	JJ100	33v	68	1	146.0	0.0	AC	AC	798.0	1.0	120.0	798.0	3884.0	1119.0	valide	
126	2668.0	93	JJ100	33v	68	1	147.0	0.0	AC	AC	1922.0	1.0	125.0	1922.0	3884.0	1601.0	valide	
127	2669.0	94	JJ100	33v	68	1	148.0	0.0	AC	AC	3517.0	1.0	127.0	3517.0	3869.0	2115.0	valide	
128	2670.0	95	JJ100	34r	69	1	149.0	0.0	AC	AC	38.0	1.0	1.0	38.0	4135.0	2314.0	valide	
129	2671.0	96	JJ100	34r	69	1	150.0	1.0	AI	AI	2334.0	1.0	0.0	2334.0	4135.0	3181.0	valide	valide_AI_AM_AF
130	2671.0	96	JJ100	34r	70	2	151.0	2.0	AF	AF	184.0	2.0	92.0	184.0	3898.0	726.0	valide	valide_AI_AM_AF
131	2672.0	97	JJ100	34v	70	1	152.0	0.0	AC	AC	919.0	1.0	131.0	919.0	3878.0	2267.0	valide	
132	2673.0	98	JJ100	34v	70	1	153.0	1.0	AI	AI	3163.0	1.0	131.0	3163.0	3878.0	2480.0	valide	valide_AI_AM_AF
133	2673.0	98	JJ100	34v	71	2	154.0	2.0	AF	AF	38.0	2.0	0.0	38.0	4139.0	1042.0	valide	valide_AI_AM_AF
134	2674.0	99	JJ100	35r	71	1	155.0	0.0	AC	AC	1039.0	1.0	3.0	1039.0	4139.0	1499.0	valide	
135	2675.0	100	JJ100	35r	71	1	156.0	0.0	AC	AC	2533.0	1.0	1.0	2533.0	4121.0	1362.0	valide	
136	2676.0	101	JJ100	35r	71	1	157.0	0.0	AC	AC	3895.0	1.0	3.0	3895.0	4137.0	1606.0	valide	
137	2677.0	102	JJ100	35v	72	1	158.0	0.0	AC	AC	368.0	1.0	1.0	368.0	3821.0	2057.0	valide	
138	2678.0	103	JJ100	35v	72	1	159.0	0.0	AC	AC	2421.0	1.0	3.0	2421.0	3820.0	1598.0	valide	
139	2679.0	104	JJ100	35v	72	1	160.0	0.0	AC	AC	4013.0	1.0	7.0	4013.0	3819.0	856.0	valide	
140	2680.0	105	JJ100	35v	72	1	161.0	1.0	AI	AI	4864.0	1.0	0.0	4864.0	3824.0	747.0	valide	valide_AI_AM_AF
141	2680.0	105	JJ100	35v	73	2	162.0	2.0	AF	AF	40.0	2.0	0.0	40.0	4106.0	2132.0	valide	valide_AI_AM_AF
142	2681.0	106	JJ100	36r	73	1	163.0	0.0	AC	AC	2148.0	1.0	2.0	2148.0	4108.0	1214.0	valide	
143	2682.0	107	JJ100	36r	73	1	164.0	0.0	AC	AC	3364.0	1.0	0.0	3364.0	4109.0	1255.0	valide	
144	2683.0	108	JJ100	36r	73	1	165.0	1.0	AI	AI	4616.0	1.0	0.0	4616.0	4103.0	903.0	valide	valide_AI_AM_AF
145	2683.0	108	JJ100	36r	74	2	166.0	2.0	AF	AF	101.0	2.0	0.0	101.0	3821.0	1461.0	valide	valide_AI_AM_AF
146	2684.0	109	JJ100	36v	74	1	167.0	0.0	AC	AC	1564.0	1.0	31.0	1564.0	3792.0	1506.0	valide	
147	2685.0	110	JJ100	36v	74	1	168.0	1.0	AI	AI	3067.0	1.0	12.0	3067.0	3810.0	2580.0	valide	valide_AI_AM_AF
148	2685.0	110	JJ100	36v	75	2	169.0	2.0	AF	AF	100.0	2.0	0.0	100.0	4108.0	879.0	valide	valide_AI_AM_AF
149	2686.0	111	JJ100	37r	75	1	170.0	0.0	AC	AC	964.0	1.0	0.0	964.0	4109.0	2093.0	valide	
150	2687.0	112	JJ100	37r	75	1	171.0	1.0	AI	AI	3037.0	1.0	0.0	3037.0	4112.0	2511.0	valide	valide_AI_AM_AF
151	2687.0	112	JJ100	37r	76	2	172.0	2.0	AF	AF	46.0	2.0	0.0	46.0	4104.0	926.0	valide	valide_AI_AM_AF
152	2688.0	113	JJ100	37v	76	1	173.0	0.0	AC	AC	970.0	1.0	3.0	970.0	4101.0	3105.0	valide	
153	2689.0	114	JJ100	37v	76	1	174.0	1.0	AI	AI	4071.0	1.0	0.0	4071.0	4104.0	1653.0	valide	valide_AI_AM_AF
154	2689.0	114	JJ100	37v	77	2	175.0	2.0	AF	AF	144.0	2.0	0.0	144.0	4110.0	1039.0	valide	valide_AI_AM_AF
155	2690.0	115	JJ100	38r	77	1	176.0	0.0	AC	AC	1140.0	1.0	0.0	1140.0	4100.0	2076.0	valide	
156	2691.0	116	JJ100	38r	77	1	177.0	0.0	AC	AC	3220.0	1.0	0.0	3220.0	4096.0	1538.0	valide	
157	2692.0	117	JJ100	38r	77	1	178.0	1.0	AI	AI	4757.0	1.0	0.0	4757.0	4098.0	869.0	valide	valide_AI_AM_AF
158	2692.0	117	JJ100	38r	78	2	179.0	2.0	AF	AF	111.0	2.0	0.0	111.0	4104.0	1934.0	valide	valide_AI_AM_AF
159	2693.0	118	JJ100	38v	78	1	180.0	1.0	AI	AI	2025.0	1.0	10.0	2025.0	4094.0	3708.0	valide	valide_AI_AM_AF
160	2693.0	118	JJ100	38v	79	2	181.0	2.0	AF	AF	110.0	2.0	0.0	110.0	4135.0	1577.0	valide	valide_AI_AM_AF
161	2694.0	119	JJ100	39r	79	1	182.0	0.0	AC	AC	1679.0	1.0	0.0	1679.0	4128.0	1546.0	valide	
162	2695.0	120	JJ100	39r	79	1	183.0	1.0	AI	AI	3204.0	1.0	0.0	3204.0	4131.0	2425.0	valide	valide_AI_AM_AF
163	2695.0	120	JJ100	39r	80	2	184.0	2.0	AF	AF	122.0	2.0	0.0	122.0	4104.0	1211.0	valide	valide_AI_AM_AF
164	2696.0	121	JJ100	39v	80	1	185.0	1.0	AI	AI	1334.0	1.0	0.0	1334.0	4104.0	4356.0	valide	valide_AI_AM_AF
165	2696.0	121	JJ100	39v	81	2	186.0	2.0	AF	AF	7.0	2.0	0.0	7.0	4125.0	1590.0	valide	valide_AI_AM_AF
166	2697.0	122	JJ100	40r	81	1	187.0	0.0	AC	AC	1558.0	1.0	0.0	1558.0	4136.0	1184.0	valide	
167	2698.0	123	JJ100	40r	81	1	188.0	1.0	AI	AI	2750.0	1.0	0.0	2750.0	4114.0	2939.0	valide	valide_AI_AM_AF
168	2698.0	123	JJ100	40r	82	2	189.0	3.0	AM	AM	98.0	2.0	7.0	98.0	4097.0	5592.0	valide	valide_AI_AM_AF
169	2698.0	123	JJ100	40r	83	3	190.0	2.0	AF	AF	44.0	3.0	0.0	44.0	4132.0	3592.0	valide	valide_AI_AM_AF
170	2699.0	124	JJ100	41r	83	1	191.0	0.0	AC	AC	3632.0	1.0	0.0	3632.0	4134.0	2024.0	valide	
171	2700.0	125	JJ100	41v	84	1	192.0	0.0	AC	AC	103.0	1.0	8.0	103.0	4092.0	2206.0	valide	
172	2701.0	126	JJ100	41v	84	1	193.0	0.0	AC	AC	2256.0	1.0	97.0	2256.0	4003.0	1459.0	valide	
173	2702.0	127	JJ100	41v	84	1	194.0	0.0	AC	AC	3700.0	1.0	22.0	3700.0	4077.0	2065.0	valide	
174	2703.0	128	JJ100	42r	85	1	195.0	0.0	AC	AC	90.0	1.0	3.0	90.0	4158.0	2086.0	valide	
175	2704.0	129	JJ100	42r	85	1	196.0	0.0	AC	AC	2152.0	1.0	0.0	2152.0	4155.0	2008.0	valide	
176	2705.0	130	JJ100	42r	85	1	197.0	1.0	AI	AI	4139.0	1.0	0.0	4139.0	4150.0	1512.0	valide	valide_AI_AM_AF
177	2705.0	130	JJ100	42r	86	2	198.0	2.0	AF	AF	62.0	2.0	1.0	62.0	4099.0	2166.0	valide	valide_AI_AM_AF
178	2706.0	131	JJ100	42v	86	1	199.0	0.0	AC	AC	2240.0	1.0	28.0	2240.0	4072.0	1236.0	valide	
179	2707.0	132	JJ100	42v	86	1	200.0	0.0	AC	AC	3482.0	1.0	4.0	3482.0	4099.0	2269.0	valide	
180	2708.0	133	JJ100	43r	87	1	201.0	0.0	AC	AC	17.0	1.0	3.0	17.0	4156.0	2597.0	valide	
181	2709.0	134	JJ100	43r	87	1	202.0	0.0	AC	AC	2606.0	1.0	0.0	2606.0	4102.0	1038.0	valide	
182	2710.0	135	JJ100	43r	87	1	203.0	0.0	AC	AC	3657.0	1.0	6.0	3657.0	4147.0	2002.0	valide	
183	2711.0	136	JJ100	43v	88	1	204.0	0.0	AC	AC	86.0	1.0	2.0	86.0	4100.0	1727.0	valide	
184	2712.0	137	JJ100	43v	88	1	205.0	0.0	AC	AC	1811.0	1.0	15.0	1811.0	4086.0	1571.0	valide	
185	2713.0	138	JJ100	43v	88	1	206.0	1.0	AI	AI	3361.0	1.0	0.0	3361.0	4102.0	2398.0	valide	valide_AI_AM_AF
186	2713.0	138	JJ100	43v	89	2	207.0	2.0	AF	AF	103.0	2.0	0.0	103.0	4157.0	1695.0	valide	valide_AI_AM_AF
187	2714.0	139	JJ100	44r	89	1	208.0	0.0	AC	AC	1795.0	1.0	0.0	1795.0	4129.0	2567.0	valide	
188	2715.0	140	JJ100	44r	89	1	209.0	1.0	AI	AI	4350.0	1.0	3.0	4350.0	4087.0	1365.0	valide	valide_AI_AM_AF
189	2715.0	140	JJ100	44r	90	2	210.0	2.0	AF	AF	136.0	2.0	24.0	136.0	4075.0	1267.0	valide	valide_AI_AM_AF
190	2716.0	141	JJ100	44v	90	1	211.0	0.0	AC	AC	1379.0	1.0	120.0	1379.0	3979.0	1786.0	valide	
191	2717.0	142	JJ100	44v	90	1	212.0	0.0	AC	AC	3171.0	1.0	48.0	3171.0	4053.0	2512.0	valide	
192	2718.0	143	JJ100	45r	91	1	213.0	0.0	AC	AC	189.0	1.0	0.0	189.0	4181.0	2198.0	valide	
193	2719.0	144	JJ100	45r	91	1	214.0	0.0	AC	AC	2290.0	1.0	0.0	2290.0	4183.0	2321.0	valide	
194	2720.0	145	JJ100	45r	91	1	215.0	1.0	AI	AI	4603.0	1.0	22.0	4603.0	4154.0	1109.0	valide	valide_AI_AM_AF
