manifestURL,canvasId,urlImage,folderPath,imageLabel,imageWidthAsDeclared,imageHeightAsDeclared,htmlCode,imageFileName,imageWidthAsDownloaded,imageHeightAsDownloaded,urlResizedImage,ResizedImagehtmlCode,ResizedImageWidthAsDownloaded,ResizedImageHeightAsDownloaded
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199376,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8khcxlbuv3n/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,7v,3756,5700,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_16.jpg,3756,5700,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8khcxlbuv3n/full/1200,/0/default.jpg",200,1200,1821
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199377,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo2qq6riuyrl/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,8r,3717,5652,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_17.jpg,3717,5652,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo2qq6riuyrl/full/1200,/0/default.jpg",200,1200,1825
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199378,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vclbdfcg05ok/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,8v,3756,5700,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_18.jpg,3756,5700,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vclbdfcg05ok/full/1200,/0/default.jpg",200,1200,1821
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199379,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0h8cc3gzsi/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,9r,3717,5652,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_19.jpg,3717,5652,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0h8cc3gzsi/full/1200,/0/default.jpg",200,1200,1825
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199380,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqjpi1jgt4sf/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,9v,3756,5700,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_20.jpg,3756,5700,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqjpi1jgt4sf/full/1200,/0/default.jpg",200,1200,1821
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199381,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg6vtmwybglc/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,10r,3717,5652,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_21.jpg,3717,5652,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg6vtmwybglc/full/1200,/0/default.jpg",200,1200,1825
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199382,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vytoax5aqn19/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,10v,3756,5700,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_22.jpg,3756,5700,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vytoax5aqn19/full/1200,/0/default.jpg",200,1200,1821
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199383,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcjav040sjgz/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,11r,4088,5502,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_23.jpg,4088,5502,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcjav040sjgz/full/1200,/0/default.jpg",200,1200,1615
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199384,https://iiif.irht.cnrs.fr/iiif/ark:/63955/veama8xrt9qn/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,11v,4041,5542,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_24.jpg,4041,5542,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/veama8xrt9qn/full/1200,/0/default.jpg",200,1200,1646
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199385,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy1k3bbrck3w/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,12r,4065,5542,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_25.jpg,4065,5542,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy1k3bbrck3w/full/1200,/0/default.jpg",200,1200,1636
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199386,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvzwzzpjgoxq/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,12v,4041,5542,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_26.jpg,4041,5542,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvzwzzpjgoxq/full/1200,/0/default.jpg",200,1200,1646
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199387,https://iiif.irht.cnrs.fr/iiif/ark:/63955/va8z8zsiqghr/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,13r,4065,5542,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_27.jpg,4065,5542,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/va8z8zsiqghr/full/1200,/0/default.jpg",200,1200,1636
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199388,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1l3ccgwfcsf/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,13v,4096,5557,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_28.jpg,4096,5557,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1l3ccgwfcsf/full/1200,/0/default.jpg",200,1200,1628
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199389,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9rezavn8myg/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,14r,4065,5542,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_29.jpg,4065,5542,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9rezavn8myg/full/1200,/0/default.jpg",200,1200,1636
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199390,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl7gep7u6yvr/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,14v,4033,5557,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_30.jpg,4033,5557,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl7gep7u6yvr/full/1200,/0/default.jpg",200,1200,1654
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199391,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v274i4jvwz5o/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,15r,4088,5542,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_31.jpg,4088,5542,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v274i4jvwz5o/full/1200,/0/default.jpg",200,1200,1627
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199392,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd4z9s7vrogy/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,15v,4033,5557,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_32.jpg,4033,5557,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd4z9s7vrogy/full/1200,/0/default.jpg",200,1200,1654
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199393,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5uodouckmer/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,16r,4088,5542,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_33.jpg,4088,5542,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5uodouckmer/full/1200,/0/default.jpg",200,1200,1627
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199394,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqxwass9xhn2/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,16v,4096,5550,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_34.jpg,4096,5550,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqxwass9xhn2/full/1200,/0/default.jpg",200,1200,1626
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199395,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgwuorld8jj3/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,17r,4049,5542,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_35.jpg,4049,5542,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgwuorld8jj3/full/1200,/0/default.jpg",200,1200,1642
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199396,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7ws28cpn4fk/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,17v,4096,5550,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_36.jpg,4096,5550,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7ws28cpn4fk/full/1200,/0/default.jpg",200,1200,1626
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199397,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0qdtzaandrj/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,18r,4009,5542,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_37.jpg,4009,5542,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0qdtzaandrj/full/1200,/0/default.jpg",200,1200,1659
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199398,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7gbsujcdnka/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,18v,4128,5550,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_38.jpg,4128,5550,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7gbsujcdnka/full/1200,/0/default.jpg",200,1200,1613
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199399,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfnirc6vsqwi/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,19r,4065,5716,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_39.jpg,4065,5716,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfnirc6vsqwi/full/1200,/0/default.jpg",200,1200,1687
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199400,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3pie06rspy8/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,19v,4128,5723,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_40.jpg,4128,5723,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3pie06rspy8/full/1200,/0/default.jpg",200,1200,1664
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199401,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1r2l4g8oqnb/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,20r,4057,5716,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_41.jpg,4057,5716,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1r2l4g8oqnb/full/1200,/0/default.jpg",200,1200,1691
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199402,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9eofag56z9w/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,20v,4057,5763,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_42.jpg,4057,5763,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9eofag56z9w/full/1200,/0/default.jpg",200,1200,1705
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199403,https://iiif.irht.cnrs.fr/iiif/ark:/63955/viowofoeexf6/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,21r,4057,5716,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_43.jpg,4057,5716,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/viowofoeexf6/full/1200,/0/default.jpg",200,1200,1691
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199404,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz1af9z5xbfc/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,21v,3993,5763,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_44.jpg,3993,5763,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz1af9z5xbfc/full/1200,/0/default.jpg",200,1200,1732
https://api.irht.cnrs.fr/ark:/63955/frwi8ir6tba0/manifest.json,https://arca.irht.cnrs.fr/iiif/128403/canvas/canvas-4199405,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzumf0te9pxy/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100,22r,4057,5716,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ100\Paris_Archives_Nationales_JJ100_45.jpg,4057,5716,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzumf0te9pxy/full/1200,/0/default.jpg",200,1200,1691
