image_id	register	image_filename	volume	folio_sort_key	folio_label	folio_norm	width_px	height_px	url_full	url_resized	resized_width_px	resized_height_px	manifest_url	canvas_id
23	JJ180	Paris_Archives_Nationales_JJ180_23.jpg	JJ180	23	9r	9r	4601	4638	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vplflbwi5x90/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vplflbwi5x90/full/1200,/0/default.jpg	1200	1210	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281865
24	JJ180	Paris_Archives_Nationales_JJ180_24.jpg	JJ180	24	9v	9v	4465	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/votc8rz5hyuj/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/votc8rz5hyuj/full/1200,/0/default.jpg	1200	1256	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281866
25	JJ180	Paris_Archives_Nationales_JJ180_25.jpg	JJ180	25	10r	10r	4601	4638	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvqvwlnfcc4y/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvqvwlnfcc4y/full/1200,/0/default.jpg	1200	1210	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281867
26	JJ180	Paris_Archives_Nationales_JJ180_26.jpg	JJ180	26	10v	10v	4465	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vspao8flhgab/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vspao8flhgab/full/1200,/0/default.jpg	1200	1256	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281868
27	JJ180	Paris_Archives_Nationales_JJ180_27.jpg	JJ180	27	11r	11r	4601	4638	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vti2sokri3n8/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vti2sokri3n8/full/1200,/0/default.jpg	1200	1210	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281869
28	JJ180	Paris_Archives_Nationales_JJ180_28.jpg	JJ180	28	11v	11v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vykumz6y35rt/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vykumz6y35rt/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281870
29	JJ180	Paris_Archives_Nationales_JJ180_29.jpg	JJ180	29	12r	12r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vff2v1jcbu6t/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vff2v1jcbu6t/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281871
30	JJ180	Paris_Archives_Nationales_JJ180_30.jpg	JJ180	30	12v	12v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxyhhq0kd8jx/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxyhhq0kd8jx/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281872
31	JJ180	Paris_Archives_Nationales_JJ180_31.jpg	JJ180	31	13r	13r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v25w940fvtub/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v25w940fvtub/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281873
32	JJ180	Paris_Archives_Nationales_JJ180_32.jpg	JJ180	32	13v	13v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwqcf3na9h77/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwqcf3na9h77/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281874
33	JJ180	Paris_Archives_Nationales_JJ180_33.jpg	JJ180	33	14r	14r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzoxz9b8t8bz/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzoxz9b8t8bz/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281875
34	JJ180	Paris_Archives_Nationales_JJ180_34.jpg	JJ180	34	14v	14v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4k350zzvavl/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4k350zzvavl/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281876
35	JJ180	Paris_Archives_Nationales_JJ180_35.jpg	JJ180	35	15r	15r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnboalxrt5ri/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnboalxrt5ri/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281877
36	JJ180	Paris_Archives_Nationales_JJ180_36.jpg	JJ180	36	15v	15v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3qseylm9kru/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3qseylm9kru/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281878
37	JJ180	Paris_Archives_Nationales_JJ180_37.jpg	JJ180	37	16r	16r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowunvpyqbl1/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowunvpyqbl1/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281879
38	JJ180	Paris_Archives_Nationales_JJ180_38.jpg	JJ180	38	16v	16v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzvnxng3fz65/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzvnxng3fz65/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281880
39	JJ180	Paris_Archives_Nationales_JJ180_39.jpg	JJ180	39	17r	17r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrl4c8exz8lw/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrl4c8exz8lw/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281881
40	JJ180	Paris_Archives_Nationales_JJ180_40.jpg	JJ180	40	17v	17v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v38rt7i4sk4o/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v38rt7i4sk4o/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281882
41	JJ180	Paris_Archives_Nationales_JJ180_41.jpg	JJ180	41	18r	18r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v82cp5rocxgy/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v82cp5rocxgy/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281883
42	JJ180	Paris_Archives_Nationales_JJ180_42.jpg	JJ180	42	18v	18v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1s6gq5pb2sk/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1s6gq5pb2sk/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281884
43	JJ180	Paris_Archives_Nationales_JJ180_43.jpg	JJ180	43	19r	19r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vumrcqkxv85x/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vumrcqkxv85x/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281885
44	JJ180	Paris_Archives_Nationales_JJ180_44.jpg	JJ180	44	19v	19v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkv3cjg9zebs/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkv3cjg9zebs/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281886
45	JJ180	Paris_Archives_Nationales_JJ180_45.jpg	JJ180	45	20r	20r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkrjqgus9fmv/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkrjqgus9fmv/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281887
46	JJ180	Paris_Archives_Nationales_JJ180_46.jpg	JJ180	46	20v	20v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6zlrxhz3fky/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6zlrxhz3fky/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281888
47	JJ180	Paris_Archives_Nationales_JJ180_47.jpg	JJ180	47	21r	21r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjxiz6ieiay9/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjxiz6ieiay9/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281889
48	JJ180	Paris_Archives_Nationales_JJ180_48.jpg	JJ180	48	21v	21v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtppohy34ua4/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtppohy34ua4/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281890
49	JJ180	Paris_Archives_Nationales_JJ180_49.jpg	JJ180	49	22r	22r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg11x14dl3wj/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg11x14dl3wj/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281891
50	JJ180	Paris_Archives_Nationales_JJ180_50.jpg	JJ180	50	22v	22v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlvp398e8h8x/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlvp398e8h8x/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281892
51	JJ180	Paris_Archives_Nationales_JJ180_51.jpg	JJ180	51	23r	23r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7wf60j0aogb/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7wf60j0aogb/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281893
52	JJ180	Paris_Archives_Nationales_JJ180_52.jpg	JJ180	52	23v	23v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpecuryxnhij/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpecuryxnhij/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281894
53	JJ180	Paris_Archives_Nationales_JJ180_53.jpg	JJ180	53	24r	24r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7mtf01x8z45/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7mtf01x8z45/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281895
54	JJ180	Paris_Archives_Nationales_JJ180_54.jpg	JJ180	54	24v	24v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfa5zbfnrrc5/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfa5zbfnrrc5/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281896
55	JJ180	Paris_Archives_Nationales_JJ180_55.jpg	JJ180	55	25r	25r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v37x24kkn3ra/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v37x24kkn3ra/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281897
56	JJ180	Paris_Archives_Nationales_JJ180_56.jpg	JJ180	56	25v	25v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx7az4jy9oej/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx7az4jy9oej/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281898
57	JJ180	Paris_Archives_Nationales_JJ180_57.jpg	JJ180	57	26r	26r	4610	4702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtdv90m0ds4l/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtdv90m0ds4l/full/1200,/0/default.jpg	1200	1224	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281899
58	JJ180	Paris_Archives_Nationales_JJ180_58.jpg	JJ180	58	26v	26v	4492	4674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp7pardejobq/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp7pardejobq/full/1200,/0/default.jpg	1200	1249	https://api.irht.cnrs.fr/ark:/63955/ftbfmou3j3h8/manifest.json	https://arca.irht.cnrs.fr/iiif/128482/canvas/canvas-4281900
